1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,QC_1-00005,QC_2-00003,QC_3-00004,B_1,B_2,B_3,features
0.0442,0.0334,0.0473,0.0369,0.0585,0.0527,0.0884,0.0404,0.0483,0.0338,0.0463,0.0522,0.0419,0.0402,0.0449,0.0358,0.0339,0.0296,0.042,0.028,0.0263,3.8018,3.4286,3.6237,NA,NA,NA,TAG56.5.FA18.1
NA,NA,NA,NA,NA,NA,0.0155,NA,0.0094,NA,0.0079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9536,0.9253,0.9498,NA,NA,NA,TAG56.5.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2664,0.222,0.2524,NA,NA,NA,TAG56.5.FA20.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5953,0.5648,0.5375,NA,NA,NA,TAG56.5.FA20.2
0.0394,0.0369,0.0322,0.0312,0.0509,0.0456,0.0877,0.0305,0.0389,0.0294,0.0351,0.0513,0.0398,0.0214,0.0276,0.0182,0.0275,0.018,0.0199,0.0187,0.0192,1.8305,1.8044,1.8687,NA,NA,NA,TAG56.5.FA20.3
0.0217,0.0185,0.0187,0.0238,0.0234,0.0236,0.0247,0.0194,0.0172,0.0145,0.0164,0.023,0.0163,0.0546,0.0557,0.0481,0.0483,0.0427,0.0348,0.0295,0.0355,4.1369,4.1736,4.0745,NA,NA,NA,TAG56.5.FA20.4
0.0171,0.0171,NA,NA,0.0215,0.0139,0.0285,NA,NA,0.012,0.0159,0.018,0.0153,0.0189,NA,0.022,0.0181,NA,NA,0.0174,NA,1.4598,1.3692,1.4545,NA,NA,NA,TAG56.5.FA22.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7254,0.6132,0.6685,NA,NA,NA,TAG56.5.FA22.5
NA,0.0076,NA,NA,0.0101,NA,NA,NA,NA,NA,0.0081,0.0061,NA,0.0176,NA,0.0192,0.0204,0.0129,0.0138,0.0139,0.0113,2.9765,3.2374,3.0246,NA,NA,NA,TAG56.6.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0837,1.1736,1.0981,NA,NA,NA,TAG56.6.FA18.0
0.0201,0.015,0.0141,0.0227,0.0264,0.0218,0.0292,0.0144,NA,0.0199,0.0185,0.0248,0.0179,0.0296,0.0399,0.0291,0.0285,0.0254,0.0258,0.019,0.0195,4.8284,4.9055,4.849,NA,NA,NA,TAG56.6.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9463,2.0549,1.888,NA,NA,NA,TAG56.6.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2335,0.2082,0.1946,NA,NA,NA,TAG56.6.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,0.2593,0.2986,NA,NA,NA,TAG56.6.FA20.2
0.0099,0.0082,NA,NA,NA,0.0128,0.0133,NA,NA,NA,NA,0.0089,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3546,1.4176,1.3331,NA,NA,NA,TAG56.6.FA20.3
0.0172,0.0128,0.0184,0.0166,0.0196,0.0155,0.0259,0.0189,NA,0.0132,0.0169,0.0164,0.0193,0.0394,0.0347,0.0272,0.0335,0.025,0.0314,0.0238,0.0253,6.0173,6.1604,6.0145,NA,NA,NA,TAG56.6.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6452,0.789,0.6165,NA,NA,NA,TAG56.6.FA20.5
NA,NA,NA,NA,NA,0.0102,0.0112,NA,NA,NA,0.0084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852,0.9538,0.917,NA,NA,NA,TAG56.6.FA22.4
0.0178,0.0149,NA,0.0107,0.0221,0.0202,0.0303,0.0184,0.0182,0.0166,0.0166,0.0247,0.0107,0.0696,0.0607,0.0561,0.0528,0.0401,0.0439,0.0441,0.0388,4.8373,4.767,4.4348,NA,NA,NA,TAG56.6.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224,0.035,0.0267,0.0243,NA,NA,0.0156,NA,1.6326,1.6044,1.676,NA,NA,NA,TAG56.6.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0386,0.0353,0.0336,0.032,0.0173,NA,0.0226,0.0194,3.6253,3.8022,3.7143,NA,NA,NA,TAG56.7.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2959,0.3209,0.2813,NA,NA,NA,TAG56.7.FA16.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2959,0.3385,0.289,NA,NA,NA,TAG56.7.FA18.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072,NA,NA,0.0299,0.0461,0.023,0.0363,0.014,NA,0.0163,0.0192,3.775,3.9033,3.46,NA,NA,NA,TAG56.7.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5238,2.5275,2.7433,NA,NA,NA,TAG56.7.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3583,0.2901,0.3718,NA,NA,NA,TAG56.7.FA18.3
NA,NA,0.0109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7094,0.7495,0.6723,NA,NA,NA,TAG56.7.FA20.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,0.0149,NA,NA,0.0131,0.0146,0.0136,NA,0.0135,4.1921,4.3165,4.0591,0.0056,0.0054,NA,TAG56.7.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1192,2.0198,2.0517,NA,NA,NA,TAG56.7.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1709,0.1947,NA,NA,NA,TAG56.7.FA22.4
NA,0.0086,NA,NA,NA,NA,0.0128,NA,NA,NA,0.0098,NA,NA,NA,0.0233,NA,0.0167,0.0191,NA,NA,NA,3.0175,3.1648,3.067,NA,NA,NA,TAG56.7.FA22.5
NA,NA,NA,NA,NA,0.0092,0.0128,0.0146,NA,NA,0.0074,0.0089,NA,0.1943,0.2019,0.1502,0.1842,0.074,0.0659,0.0937,0.0772,12.4641,13.1033,12.3257,NA,NA,NA,TAG56.7.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5845,1.5758,1.4795,NA,NA,NA,TAG56.8.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3779,0.411,0.3795,NA,NA,NA,TAG56.8.FA16.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8145,0.8418,0.813,NA,NA,NA,TAG56.8.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0105,2.0242,2.1172,NA,NA,NA,TAG56.8.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4224,0.4945,0.42,NA,NA,NA,TAG56.8.FA18.3
0.0455,0.045,0.0338,0.0354,0.036,0.0348,0.0486,0.0518,0.042,0.0527,0.045,0.0436,0.0457,0.0688,0.0546,0.0524,0.058,0.0484,0.0603,0.0629,0.0592,1.8269,2.0593,1.8205,0.0505,0.0479,0.0529,TAG56.8.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6166,1.7912,1.6491,NA,NA,NA,TAG56.8.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5329,0.4527,0.5683,NA,NA,NA,TAG56.8.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314,0.0441,0.0327,0.0443,0.0171,0.0225,NA,0.0201,8.3504,8.3846,8.2338,NA,NA,NA,TAG56.8.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3262,0.3165,0.3429,NA,NA,NA,TAG56.9.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5258,0.5077,0.5182,NA,NA,NA,TAG56.9.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7201,0.7802,0.7263,NA,NA,NA,TAG56.9.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4098,1.4901,1.4391,NA,NA,NA,TAG56.9.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7967,0.7758,0.7648,NA,NA,NA,TAG57.2.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4189,0.4549,0.3988,NA,NA,NA,TAG57.3.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4349,0.4418,0.445,NA,NA,NA,TAG58.10.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9589,1.0308,0.9209,NA,NA,NA,TAG58.10.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4135,0.5033,0.3834,NA,NA,NA,TAG58.10.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,0.0077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1895,0.2429,0.2042,NA,NA,NA,TAG58.10.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6629,1.8132,1.6992,NA,NA,NA,TAG58.10.FA22.6
NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1413,NA,NA,NA,TAG58.2.FA18.1
0.0206,0.0155,0.0216,0.0153,0.0264,0.0187,0.0373,0.0146,0.0131,NA,0.0138,0.022,0.0195,NA,NA,NA,NA,NA,NA,NA,NA,0.1743,0.2105,0.1643,NA,NA,NA,TAG58.3.FA18.1
0.0262,0.0198,0.0214,0.0254,0.04,0.035,0.0585,0.0231,0.0254,0.0226,0.0257,0.0371,0.0259,NA,NA,NA,NA,NA,NA,NA,NA,0.2251,0.2593,0.2254,NA,NA,NA,TAG58.5.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2008,0.2242,0.2004,NA,NA,NA,TAG58.6.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3297,0.2945,0.2851,NA,NA,NA,TAG58.6.FA18.0
NA,NA,NA,NA,NA,0.0132,0.0218,0.0133,0.0139,NA,0.0116,0.0137,0.0111,NA,NA,0.0124,NA,NA,0.0125,NA,NA,0.5365,0.6857,0.6319,NA,NA,NA,TAG58.6.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2656,0.2337,0.2023,NA,NA,NA,TAG58.6.FA20.4
NA,NA,NA,NA,NA,0.0098,NA,NA,0.0109,NA,0.0065,0.0103,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3493,0.356,0.3641,NA,NA,NA,TAG58.6.FA22.4
NA,0.0094,NA,NA,NA,NA,0.013,0.0104,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4331,0.4857,0.5413,NA,NA,NA,TAG58.6.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2683,0.3055,0.2331,NA,NA,NA,TAG58.7.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4331,0.4769,0.4065,NA,NA,NA,TAG58.7.FA18.0
NA,NA,NA,NA,NA,0.0063,0.0158,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.073,1.1121,1.1039,NA,NA,NA,TAG58.7.FA18.1
NA,0.0082,NA,NA,NA,0.0085,0.0084,0.0086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0096,NA,NA,0.3868,0.4022,0.4142,NA,0.0057,0.0058,TAG58.7.FA18.2
NA,NA,NA,NA,NA,NA,0.0097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3066,0.3319,0.3391,NA,NA,NA,TAG58.7.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2798,0.3285,0.2524,NA,NA,NA,TAG58.7.FA22.4
NA,0.0112,NA,NA,NA,NA,0.0149,NA,NA,NA,0.0104,0.0126,NA,0.0193,0.0217,0.0172,0.0199,NA,0.0163,0.0242,0.0156,1.13,1.2747,1.1944,NA,NA,NA,TAG58.7.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0184,0.021,0.0209,0.0152,NA,NA,NA,NA,1.3974,1.3538,1.3851,NA,NA,NA,TAG58.7.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0201,0.0165,NA,NA,NA,1.5079,1.4484,1.4256,NA,NA,NA,TAG58.8.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6292,0.6527,0.549,NA,NA,NA,TAG58.8.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3048,0.3319,0.2678,NA,NA,NA,TAG58.8.FA20.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172,NA,NA,NA,NA,NA,NA,NA,0.6256,0.6088,0.5433,NA,NA,NA,TAG58.8.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174,NA,NA,NA,NA,NA,NA,NA,0.9268,0.8945,0.9382,NA,NA,NA,TAG58.8.FA22.5
NA,NA,NA,NA,NA,NA,NA,0.0124,NA,NA,NA,NA,NA,0.0425,0.0496,0.0336,0.0419,0.018,0.0225,0.0255,0.0258,3.9283,4.0791,3.93,NA,NA,NA,TAG58.8.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8448,0.8484,0.7687,NA,NA,NA,TAG58.9.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7094,0.7604,0.6608,NA,NA,NA,TAG58.9.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9963,0.9978,0.9632,NA,NA,NA,TAG58.9.FA20.4
0.0172,NA,0.0197,0.0169,0.0227,0.0145,0.0134,NA,NA,NA,NA,NA,NA,0.0281,0.0617,0.032,0.0264,0.0269,0.0178,0.0143,0.0245,0.4474,0.5077,0.5105,NA,NA,NA,TAG58.9.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3615,3.2615,3.1171,NA,NA,NA,TAG58.9.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2638,0.2879,0.2273,NA,NA,NA,TAG60.10.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5917,0.5912,0.6512,NA,NA,NA,TAG60.10.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2745,0.2352,0.235,NA,NA,NA,TAG60.11.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7878,1.022,0.8284,NA,NA,NA,TAG60.11.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123,NA,NA,NA,NA,NA,NA,0.8502,0.9473,0.9228,NA,NA,NA,TAG60.12.FA22.6
