feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,Astrocytes1,Astrocytes2,Astrocytes3,Microglia1,Microglia2,Microglia3,NeuronsDIV101,NeuronsDIV102,NeuronsDIV103,NeuronsDIV161,NeuronsDIV162,NeuronsDIV163,NeuronsDIV51,NeuronsDIV52,NeuronsDIV53,OligodendrocytesDIV11,OligodendrocytesDIV12,OligodendrocytesDIV13,OligodendrocytesDIV251,OligodendrocytesDIV252,OligodendrocytesDIV253,OligodendrocytesDIV41,OligodendrocytesDIV42,OligodendrocytesDIV43
PS 18:1;0_22:5;0,PS,GPL,NA,40,6,0,,81.18810272,172.7910004,36.37749863,10.50800037,10.15680027,10.97570038,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.486609936,6.169650078,6.881529808,3.934400082,5.554170132,2.122489929,9.588330269,3.872159958,5.732110023
PS 18:1;0_22:6;0,PS,GPL,NA,40,7,0,,17.6697998,27.68330002,9.571470261,NA,NA,NA,4.437039852,3.83397007,3.513469934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PS 18:1;0_24:0;0,PS,GPL,NA,42,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206117004,0.676176012,0.802338004,1.03331995,1.229889989,0.709594011,4.583650112,1.615640044,2.301970005
PS 18:1;0_24:1;0,PS,GPL,NA,42,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281491995,0.323716015,0.32811299,0.497812986,0.199549004,1.793930054,0.567098022,0.895475984
PS 18:2;0_20:0;0,PS,GPL,NA,38,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060574301,NA,0.085014902,NA,NA,NA,NA,NA,NA
PS 18:2;0_22:0;0,PS,GPL,NA,40,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0657859,0.083144598,NA,NA,NA,NA,NA,NA
PS 20:0;0_20:4;0,PS,GPL,NA,40,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116434999,0.146006003,NA,0.118756004,0.086434603,NA,NA,NA
PS 20:0;0_22:5;0,PS,GPL,NA,42,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222139001,0.312572986,NA,NA,NA,NA,NA,NA
PS 20:1;0_20:1;0,PS,GPL,NA,40,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136990994,NA,0.122239999
PS 22:5;0_22:5;0,PS,GPL,NA,44,10,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.318169951,1.344149947,3.107019901,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 31:1;2,SM,SL,NA,31,1,2,,3.498549938,4.281000137,NA,NA,NA,NA,1.503309965,1.321030021,1.678840041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277485013,0.712040007,NA,NA,NA,NA
SM 32:1;2,SM,SL,NA,32,1,2,,4.091179848,5.933889866,1.90941,1.682639956,1.618950009,1.70310998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329578012,0.291512012,0.429448009,NA,0.322573006,1.106709957,0.526947975,0.90745002
SM 33:1;2,SM,SL,NA,33,1,2,,15.84959984,21.13089943,8.742159843,12.27070045,11.66359997,14.74870014,1.689200044,1.724670053,1.457030058,NA,NA,1.334730029,0.737185001,1.012140036,1.212800026,NA,1.440350056,1.20562005,1.027160048,1.48348999,1.094529986,4.263150215,1.385740042,1.918609977
SM 33:2;2,SM,SL,NA,33,2,2,,NA,NA,NA,0.613159001,0.761183977,0.616909027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624080002,0.569275022
SM 33:4;2,SM,SL,NA,33,4,2,,1.953179955,2.347520113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 34:0;2,SM,SL,NA,34,0,2,,20.4204998,25.33279991,12.51189995,4.369379997,4.184010029,4.510540009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242366999,0.494444996,0.601979017,0.276255995,NA,0.459951013,2.488960028,0.537499011,0.625001013
SM 34:1;2,SM,SL,NA,34,1,2,,316.6239929,417.0679932,242.3829956,245.753006,239.9940033,262.1549988,4.451350212,3.982670069,6.890100002,3.05982995,2.814749956,6.992330074,4.85379982,4.540510178,9.467860222,5.60999012,9.313090324,13.36410046,7.057310104,11.89169979,10.32180023,36.75579834,14.77260017,17.2269001
SM 34:1;3,SM,SL,NA,34,1,3,,NA,NA,NA,0.988313973,1.695109963,1.015650034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 34:2;2,SM,SL,NA,34,2,2,,6.058229923,8.436380386,2.581269979,1.109410048,1.323660016,1.549710035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 35:1;2,SM,SL,NA,35,1,2,,13.45419979,18.40259933,6.273920059,3.912699938,4.076340199,4.111670017,0.526269019,0.69668901,NA,0.540121019,0.443980992,1.249330044,NA,NA,NA,0.524071991,1.274180055,1.384349942,NA,NA,NA,5.935060024,2.140110016,NA
SM 35:2;2,SM,SL,NA,35,2,2,,NA,NA,NA,1.235309958,1.219820023,1.489770055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417019963,0.394827008,NA,NA,NA
SM 36:0;2,SM,SL,NA,36,0,2,,8.389800072,9.35324955,3.130480051,NA,NA,NA,1.136150002,0.966457009,1.011569977,0.534331024,0.347732008,1.540109992,NA,NA,NA,0.226922005,0.496396005,0.630810022,NA,0.649580002,0.362756014,0.914852023,0.400229007,0.490833998
SM 36:1;2,SM,SL,NA,36,1,2,,244.4409943,321.5960083,136.9309998,16.97970009,15.8302002,17.5401001,13.83069992,14.23219967,14.46809959,8.928990364,8.101739883,24.81690025,3.632240057,3.606250048,6.097630024,9.828020096,16.81669998,19.54290009,13.17860031,20.7262001,10.48750019,57.62390137,17.94540024,28.5802002
SM 36:1;3,SM,SL,NA,36,1,3,,2.720099926,2.376019955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 36:2;2,SM,SL,NA,36,2,2,,12.31050014,18.00130081,3.898839951,0.469920993,NA,0.569172978,0.812265992,0.569213986,0.876658022,0.562057018,0.470573008,1.359089971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 36:3;3,SM,SL,NA,36,3,3,,2.853420019,3.495779991,1.173280001,NA,NA,NA,0.574284971,0.681087971,0.704062998,0.368315011,0.415381014,0.945285976,0.53440702,0.567192972,0.768351018,NA,NA,NA,0.31081599,0.49842,0.355572999,NA,NA,NA
SM 37:1;2,SM,SL,NA,37,1,2,,5.218130112,7.391029835,1.490460038,1.014829993,0.945514977,0.978726029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367330015,0.62173897,0.231854007,2.167649984,0.756501019,1.359660029
SM 38:1;2,SM,SL,NA,38,1,2,,40.23720169,56.58330154,22.875,6.072730064,6.285190105,7.079880238,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441574991,0.883957982,1.228850007,0.592408001,1.026379943,0.594511986,4.017280102,1.150969982,1.597339988
SM 38:2;2,SM,SL,NA,38,2,2,,4.144299984,5.185649872,1.534309983,0.487659991,0.514853001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 39:1;2,SM,SL,NA,39,1,2,,5.238810062,6.631299973,2.411600113,2.453939915,2.440910101,3.429610014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492810011,0.453177005,0.231990993,2.377690077,0.761456013,NA
SM 39:2;2,SM,SL,NA,39,2,2,,NA,NA,NA,0.466468006,NA,0.590924025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 40:1;2,SM,SL,NA,40,1,2,,61.16799927,76.17340088,24.98080063,51.40710068,50.25960159,55.41989899,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.286170006,2.30975008,2.877690077,1.642420053,2.638430119,1.775490046,9.793530464,3.194570065,4.552370071
SM 40:2;2,SM,SL,NA,40,2,2,,15.71710014,20.46910095,7.828430176,11.35400009,10.99810028,12.52099991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.318490028,NA,0.527981997
SM 40:3;2,SM,SL,NA,40,3,2,,NA,NA,NA,0.606987,NA,0.492958993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 41:1;2,SM,SL,NA,41,1,2,,7.695839882,10.5880003,5.204130173,8.925530434,8.096349716,10.22939968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257261992,0.400409013,0.502925992,2.932189941,1.038100004,1.110039949
SM 41:2;2,SM,SL,NA,41,2,2,,9.148119926,10.69309998,2.901809931,16.94269943,16.17889977,19.14690018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303297997,0.303808004,0.327520996,0.41296801,0.281376004,1.510239959,0.51284802,0.753125012
SM 41:3;2,SM,SL,NA,41,3,2,,NA,NA,NA,1.352079988,1.064710021,1.444829941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 42:1;2,SM,SL,NA,42,1,2,,28.26059914,36.95690155,10.35820007,41.25389862,55.60739899,65.44210052,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.171259999,2.281450033,2.748490095,1.911720037,2.99770999,2.31675005,10.17529964,3.424799919,4.640240192
SM 42:1;3,SM,SL,NA,42,1,3,,NA,NA,NA,0.531220019,NA,0.523281991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 42:2;2,SM,SL,NA,42,2,2,,111.4150009,149.6710052,50.99000168,163.9499969,156.4470062,173.1799927,0.802273989,0.651118994,0.843748987,0.568910003,0.603945017,1.476969957,0.621834993,0.466655999,1.32446003,3.899270058,7.71762991,8.117480278,4.427499771,8.950349808,4.493840218,29.78949928,9.132029533,12.9453001
SM 42:3;2,SM,SL,NA,42,3,2,,12.68280029,18.36050034,3.419909954,25.51639938,22.23769951,23.72550011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883158982,1.375560045,1.787919998,0.847010016,1.233500004,0.840499997,2.108429909,0.702170014,0.563629985
SM 42:4;2,SM,SL,NA,42,4,2,,NA,NA,NA,3.809200048,3.507210016,3.381069899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 43:1;2,SM,SL,NA,43,1,2,,NA,NA,NA,0.562910974,NA,0.511708975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 43:2;2,SM,SL,NA,43,2,2,,NA,NA,NA,1.958420038,1.70562005,1.974930048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 43:3;2,SM,SL,NA,43,3,2,,NA,NA,NA,1.174379945,0.871152997,1.258890033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 44:2;2,SM,SL,NA,44,2,2,,NA,NA,NA,1.046589971,1.03847003,1.252140045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SM 44:3;2,SM,SL,NA,44,3,2,,NA,NA,NA,0.557823002,NA,0.618672013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulf 32:1;2,Sulf,SL,NA,32,1,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095507788,0.065407333,0.107020839
Sulf 34:0;2,Sulf,SL,NA,34,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082044422,0.120130276,0.058237499,0.229418974,0.102706012,0.144675589
Sulf 34:1;2,Sulf,SL,NA,34,1,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.573435859,3.016837366,2.482892871,3.654801611,4.197969279,2.039957659,7.845989552,4.913700362,7.612840543
Sulf 36:1;2,Sulf,SL,NA,36,1,2,,0.916839494,0.902848594,0.240790313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92011727,12.30581164,12.03112425,19.0155021,20.01918979,12.50496273,56.38377011,34.88514175,48.45052585
Sulf 36:1;3,Sulf,SL,NA,36,1,3,,0.337280773,0.378412168,0.29302299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.638472846,3.148433957,2.855450719,4.593003017,3.560016038,2.280573218,9.198313175,7.639789938,10.51063996
Sulf 36:2;2,Sulf,SL,NA,36,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150353613,0.35136379,0.319969158,0.508472259,0.593518581,0.273474435,1.346792008,0.609848051,1.0274789
Sulf 38:1;2,Sulf,SL,NA,38,1,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223116314,0.462348732,0.532813924,0.641853048,0.63916922,0.388697451,2.040074539,1.014089779,1.478319053
Sulf 38:1;3,Sulf,SL,NA,38,1,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340668014,0.654989085,0.62581279,0.769772022,0.65702604,0.384765233,1.584760082,1.142351283,1.584202052
Sulf 40:0;2,Sulf,SL,NA,40,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135545767,0.078272003,0.080401912
Sulf 40:0;3,Sulf,SL,NA,40,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087201298,0.171816979,0.152941208,0.14891844,0.192794807,0.118689695,0.551044781,0.363595644,0.46106032
Sulf 40:1;2,Sulf,SL,NA,40,1,2,,0.281680462,0.267730933,0.319154215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784230451,2.08832513,1.904506477,2.462301565,2.847420085,1.634695176,11.04232268,5.456181041,7.452967927
Sulf 40:1;3,Sulf,SL,NA,40,1,3,,0.283906449,0.257751929,0.18559297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.669674947,3.712693158,3.032702416,4.042258347,3.739693864,2.114136458,11.9943089,7.876569394,10.52380872
Sulf 40:2;2,Sulf,SL,NA,40,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086597052,0.239182785,0.177371931,0.266222429,0.339907068,0.138721406,1.316646294,0.493224062,0.762759168
Sulf 40:2;3,Sulf,SL,NA,40,2,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073835956,0.145336452,0.10780701,0.153012847,0.148292789,0.077066945,0.438701067,0.214530463,0.343199415
Sulf 42:1;2,Sulf,SL,NA,42,1,2,,0.227929657,0.212806825,0.531280313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27521755,2.6684043,3.603661467,5.036679717,4.418848606,3.304133981,20.37193225,10.68532487,14.21459823
Sulf 42:1;3,Sulf,SL,NA,42,1,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.255916214,2.927674992,2.411179256,3.410942147,3.513528748,1.968269264,11.89414375,8.028392264,10.81490676
Sulf 42:2;2,Sulf,SL,NA,42,2,2,,0.331798049,0.337558146,0.36085551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.515279505,7.173366288,5.402040328,7.094459306,9.420250705,4.448101959,30.28145007,15.18687177,21.16072171
Sulf 42:2;3,Sulf,SL,NA,42,2,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501570032,1.1227461,0.73923588,1.055724181,1.165025449,0.524006414,2.800944507,1.617737291,2.327602989
TAG 46:0;0,TAG,GL,NA,46,0,0,,2.35078001,2.222090006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 48:0;0,TAG,GL,NA,48,0,0,,3.262399912,5.955369949,2.538660049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 48:1;0,TAG,GL,NA,48,1,0,,7.836820126,9.462880135,3.844589949,NA,NA,NA,NA,NA,NA,0.617855012,NA,2.840009928,NA,NA,NA,NA,NA,NA,1.247310042,2.097059965,NA,NA,NA,NA
TAG 48:2;0,TAG,GL,NA,48,2,0,,3.897079945,4.947219849,1.602380037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 50:1;0,TAG,GL,NA,50,1,0,,10.36499977,10.45829964,5.306069851,2.128599882,2.962939978,1.789690018,1.430299997,2.964540005,1.480890036,0.999557972,1.162700057,4.988200188,0.660268009,1.576769948,1.456570029,NA,1.559890032,1.210719943,2.273799896,2.842499971,1.68445003,7.334660053,1.104310036,2.340830088
TAG 50:2;0,TAG,GL,NA,50,2,0,,8.796050072,9.636529922,3.764339924,0.916558027,2.254559994,NA,1.350919962,2.435499907,1.154889941,NA,1.616950035,3.502660036,NA,NA,NA,NA,1.283589959,1.016549945,1.26154995,2.559360027,NA,7.286699772,1.07814002,2.568010092
TAG 52:1;0,TAG,GL,NA,52,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949315012,NA,1.29113996,NA,NA,NA
TAG 52:2;0,TAG,GL,NA,52,2,0,,6.85574007,7.498219967,3.630599976,2.26651001,4.168960094,2.232359886,1.41407001,2.622240067,NA,NA,NA,NA,NA,NA,NA,NA,1.51391995,1.48063004,2.065020084,3.682940006,3.744210005,6.583879948,1.939280033,3.678450108
TAG 52:3;0,TAG,GL,NA,52,3,0,,3.928380013,3.814939976,2.017570019,NA,1.498999953,0.798828006,NA,NA,NA,0.724906981,NA,1.916689992,NA,NA,NA,NA,NA,NA,1.284540057,1.863710046,NA,3.620100021,0.84582001,1.178230047
TAG 52:4;0,TAG,GL,NA,52,4,0,,2.294049978,2.593869925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 54:2;0,TAG,GL,NA,54,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.593199968,1.075639963,2.740550041,NA,1.407870054
TAG 54:3;0,TAG,GL,NA,54,3,0,,1.86056006,1.807150006,NA,1.443189979,2.171750069,1.261980057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544420004,3.660360098,3.063270092,1.136070013,1.865929961
TAG 54:4;0,TAG,GL,NA,54,4,0,,2.980410099,3.430979967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 54:5;0,TAG,GL,NA,54,5,0,,4.588429928,5.863059998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 54:6;0,TAG,GL,NA,54,6,0,,5.618080139,6.523779869,1.775820017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 54:7;0,TAG,GL,NA,54,7,0,,3.243969917,3.475159883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 56:5;0,TAG,GL,NA,56,5,0,,NA,3.143320084,1.661380053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 56:6;0,TAG,GL,NA,56,6,0,,4.267340183,6.079750061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAG 56:7;0,TAG,GL,NA,56,7,0,,5.58795023,NA,1.542850018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
