Rej	ID	LipidMolec	LipidMolecGroup	ClassKey	SubClassKey	FAKey	FAGroupKey	CalcMass	BaseRt	MolFormula	MainIon	IonCnt	IsoCnt	PDBCnt	TotalSmpIDRate(%)	TotalGrade	OrgMeanArea[s1]	OrgMeanHeight[s1]	OrgMaxArea[s1]	OrgMaxHeight[s1]	OrgMedArea[s1]	OrgMedHeight[s1]	OrgAreaStd[s1]	OrgHeightStd[s1]	OrgAreaRsd(%)[s1]	OrgHeightRsd(%)[s1]	MeanArea[s1]	MeanHeight[s1]	MaxArea[s1]	MaxHeight[s1]	MedArea[s1]	MedHeight[s1]	MedSumArea[s1]	AreaStd[s1]	HeightStd[s1]	AreaRsd(%)[s1]	HeightRsd(%)[s1]	MeanConc[s1]	MaxConc[s1]	MedConc[s1]
false	4236	PC(36:5COOH)	PC(36:5COOH)	PC	carboxylic	(36:5COOH)	(36:5COOH)	809.5207	9.5953	C44 H76 N1 O10 P1	M+CH3COO	1	2	0	100.00	C	9.3199E3	8.7554E4	1.9483E4	1.9095E5	6.4125E3	9.0823E4	6.6654E3	5.0879E4	71.5176	58.1117	9.3199E3	8.7554E4	1.9483E4	1.9095E5	6.4125E3	9.0823E4	9.0823E4	6.6654E3	5.0879E4	71.52	58.11	NaN	NaN	NaN
false	4237	PC(36:5COOH)	PC(36:5COOH)	PC	carboxylic	(36:5COOH)	(36:5COOH)	809.5207	9.8230	C44 H76 N1 O10 P1	M+CH3COO	1	2	0	100.00	C	3.6816E4	2.4914E5	1.0592E5	6.1574E5	3.9554E4	2.6592E5	2.7043E4	1.5229E5	73.4549	61.1269	3.6816E4	2.4914E5	1.0592E5	6.1574E5	3.9554E4	2.6592E5	2.6592E5	2.7043E4	1.5229E5	73.45	61.13	NaN	NaN	NaN
false	4238	PC(36:5COOH)	PC(36:5COOH)	PC	carboxylic	(36:5COOH)	(36:5COOH)	809.5207	9.9275	C44 H76 N1 O10 P1	M+CH3COO	1	2	0	100.00	C	3.8607E4	2.6266E5	1.2577E5	5.6695E5	2.7080E4	2.2521E5	2.9899E4	1.5374E5	77.4427	58.5321	3.8607E4	2.6266E5	1.2577E5	5.6695E5	2.7080E4	2.2521E5	2.2521E5	2.9899E4	1.5374E5	77.44	58.53	NaN	NaN	NaN
false	4239	PC(36:5COOH)	PC(36:5COOH)	PC	carboxylic	(36:5COOH)	(36:5COOH)	809.5207	10.3218	C44 H76 N1 O10 P1	M+CH3COO	1	2	0	100.00	C	2.4471E4	2.6788E5	5.8622E4	5.7545E5	2.4206E4	2.6965E5	1.5366E4	1.4964E5	62.7939	55.8610	2.4471E4	2.6788E5	5.8622E4	5.7545E5	2.4206E4	2.6965E5	2.6965E5	1.5366E4	1.4964E5	62.79	55.86	NaN	NaN	NaN
false	424	PE(16:0_18:0)	PE(34:0)	PE	diacyl	(16:0_18:0)	(34:0)	719.5465	14.6116	C39 H78 N1 O8 P1	M-H	1	1	12	100.00	C	5.0342E4	3.7772E5	1.2629E5	8.9753E5	2.6427E4	2.0874E5	4.1036E4	3.0199E5	81.5147	79.9509	5.0342E4	3.7772E5	1.2629E5	8.9753E5	2.6427E4	2.0874E5	2.0874E5	4.1036E4	3.0199E5	81.51	79.95	NaN	NaN	NaN
false	4241	PC(36:5COOH)	PC(36:5COOH)	PC	carboxylic	(36:5COOH)	(36:5COOH)	809.5207	10.8863	C44 H76 N1 O10 P1	M+CH3COO	1	2	0	100.00	C	9.4616E4	5.9628E5	1.8172E5	1.1781E6	9.5293E4	6.2531E5	5.1076E4	2.9356E5	53.9821	49.2321	9.4616E4	5.9628E5	1.8172E5	1.1781E6	9.5293E4	6.2531E5	6.2531E5	5.1076E4	2.9356E5	53.98	49.23	NaN	NaN	NaN
false	4242	CL(70:0COOHCOOH)	CL(70:0COOHCOOH)	CL	3,4-carboxylic diacyl-diacyl	(70:0COOHCOOH)	(70:0COOHCOOH)	1497.0145	9.6878	C79 H150 O21 P2	M-2H	1	1	0	100.00	C	2.9670E4	3.4053E5	8.2659E4	9.4033E5	3.1464E4	3.7656E5	2.2014E4	2.3560E5	74.1965	69.1861	2.9670E4	3.4053E5	8.2659E4	9.4033E5	3.1464E4	3.7656E5	3.7656E5	2.2014E4	2.3560E5	74.20	69.19	NaN	NaN	NaN
false	4243	SQDG(39:8)	SQDG(39:8)	SQDG	Sulfoquinovosyldiacylglycerol	(39:8)	(39:8)	876.5058	12.1860	C48 H76 O12 S1	M+HCOO	1	1	0	100.00	C	3.8328E3	7.8237E4	7.2977E3	1.3496E5	3.7241E3	8.0204E4	2.0833E3	3.4205E4	54.3557	43.7192	3.8328E3	7.8237E4	7.2977E3	1.3496E5	3.7241E3	8.0204E4	8.0204E4	2.0833E3	3.4205E4	54.36	43.72	NaN	NaN	NaN
false	4244	CL(73:0COOH)	CL(73:0COOH)	CL	3-carboxylic diacyl-diacyl	(73:0COOH)	(73:0COOH)	1509.0873	10.1443	C82 H158 O19 P2	M-2H	1	1	0	100.00	C	7.3569E4	7.2921E5	1.5652E5	1.6364E6	5.2761E4	5.6534E5	4.9666E4	4.7448E5	67.5084	65.0672	7.3569E4	7.2921E5	1.5652E5	1.6364E6	5.2761E4	5.6534E5	5.6534E5	4.9666E4	4.7448E5	67.51	65.07	NaN	NaN	NaN
false	4245	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	10.1652	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	7.7278E4	9.3877E5	1.7709E5	1.6336E6	7.6495E4	9.2777E5	4.3434E4	4.7260E5	56.2047	50.3421	7.7278E4	9.3877E5	1.7709E5	1.6336E6	7.6495E4	9.2777E5	9.2777E5	4.3434E4	4.7260E5	56.20	50.34	NaN	NaN	NaN
false	4246	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	10.2855	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	1.6594E5	9.5212E5	2.5570E5	1.4761E6	1.7538E5	8.7650E5	6.9164E4	4.1523E5	41.6805	43.6111	1.6594E5	9.5212E5	2.5570E5	1.4761E6	1.7538E5	8.7650E5	8.7650E5	6.9164E4	4.1523E5	41.68	43.61	NaN	NaN	NaN
false	4247	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	10.5143	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	1.4364E5	8.6721E5	3.1297E5	1.6562E6	1.4976E5	8.1072E5	7.2856E4	4.1185E5	50.7195	47.4910	1.4364E5	8.6721E5	3.1297E5	1.6562E6	1.4976E5	8.1072E5	8.1072E5	7.2856E4	4.1185E5	50.72	47.49	NaN	NaN	NaN
false	4248	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	10.8939	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	6.5570E4	3.9439E5	1.3720E5	7.5930E5	5.7120E4	3.7196E5	3.7905E4	2.0325E5	57.8082	51.5352	6.5570E4	3.9439E5	1.3720E5	7.5930E5	5.7120E4	3.7196E5	3.7196E5	3.7905E4	2.0325E5	57.81	51.54	NaN	NaN	NaN
false	4249	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	11.1291	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	9.2428E3	1.0881E5	3.3246E4	2.7047E5	8.4101E3	1.1575E5	9.7122E3	7.7012E4	105.0787	70.7738	9.2428E3	1.0881E5	3.3246E4	2.7047E5	8.4101E3	1.1575E5	1.1575E5	9.7122E3	7.7012E4	105.08	70.77	NaN	NaN	NaN
false	425	CL(64:3)	CL(64:3)	CL	diacyl-diacyl	(64:3)	(64:3)	1346.9253	20.9892	C73 H136 O17 P2	M-H	1	1	0	100.00	C	4.5789E4	3.6701E5	1.1108E5	8.2537E5	4.6323E4	3.8194E5	3.2671E4	2.4802E5	71.3516	67.5788	4.5789E4	3.6701E5	1.1108E5	8.2537E5	4.6323E4	3.8194E5	3.8194E5	3.2671E4	2.4802E5	71.35	67.58	NaN	NaN	NaN
false	4250	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	11.2159	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	3.2344E3	8.1378E4	9.7307E3	2.2699E5	2.0897E3	6.3337E4	2.9485E3	5.3011E4	91.1613	65.1419	3.2344E3	8.1378E4	9.7307E3	2.2699E5	2.0897E3	6.3337E4	6.3337E4	2.9485E3	5.3011E4	91.16	65.14	NaN	NaN	NaN
false	4251	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	11.5110	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	4.3609E4	4.0348E5	1.0611E5	9.8933E5	3.7366E4	3.5760E5	3.2395E4	2.9369E5	74.2857	72.7901	4.3609E4	4.0348E5	1.0611E5	9.8933E5	3.7366E4	3.5760E5	3.5760E5	3.2395E4	2.9369E5	74.29	72.79	NaN	NaN	NaN
false	4252	PC(36:4COOH)	PC(36:4COOH)	PC	carboxylic	(36:4COOH)	(36:4COOH)	811.5363	12.6728	C44 H78 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	1.9895E4	1.5024E5	4.9326E4	3.5375E5	1.4289E4	1.0588E5	1.6039E4	1.1370E5	80.6159	75.6818	1.9895E4	1.5024E5	4.9326E4	3.5375E5	1.4289E4	1.0588E5	1.0588E5	1.6039E4	1.1370E5	80.62	75.68	NaN	NaN	NaN
false	4253	SQDG(30:6)	SQDG(30:6)	SQDG	Sulfoquinovosyldiacylglycerol	(30:6)	(30:6)	754.3962	3.0643	C39 H62 O12 S1	M-H	1	1	0	100.00	C	1.2444E4	9.2886E4	3.4783E4	2.8627E5	9.7780E3	7.1891E4	9.0293E3	6.6083E4	72.5617	71.1434	1.2444E4	9.2886E4	3.4783E4	2.8627E5	9.7780E3	7.1891E4	7.1891E4	9.0293E3	6.6083E4	72.56	71.14	NaN	NaN	NaN
false	4254	SQDG(40:7)	SQDG(40:7)	SQDG	Sulfoquinovosyldiacylglycerol	(40:7)	(40:7)	892.5371	12.6276	C49 H80 O12 S1	M-H	1	1	0	100.00	C	1.0441E4	1.2803E5	2.2856E4	2.4242E5	9.7139E3	1.3429E5	6.5625E3	6.5206E4	62.8522	50.9303	1.0441E4	1.2803E5	2.2856E4	2.4242E5	9.7139E3	1.3429E5	1.3429E5	6.5625E3	6.5206E4	62.85	50.93	NaN	NaN	NaN
false	4255	CL(85:14CHO)	CL(85:14CHO)	CL	3-aldehyde diacyl-diacyl	(85:14CHO)	(85:14CHO)	1633.0610	8.9156	C94 H154 O18 P2	M-2H	1	1	0	100.00	C	7.4809E3	8.0418E4	2.3895E4	1.7457E5	7.4145E3	8.4629E4	6.9162E3	4.4620E4	92.4518	55.4853	7.4809E3	8.0418E4	2.3895E4	1.7457E5	7.4145E3	8.4629E4	8.4629E4	6.9162E3	4.4620E4	92.45	55.49	NaN	NaN	NaN
false	4256	SQDG(31:0)	SQDG(31:0)	SQDG	Sulfoquinovosyldiacylglycerol	(31:0)	(31:0)	780.5058	12.5408	C40 H76 O12 S1	M+HCOO	1	1	0	100.00	C	4.8278E4	3.8025E5	5.8749E4	4.5551E5	5.0935E4	4.0216E5	1.2475E4	9.6691E4	25.8392	25.4284	4.8278E4	3.8025E5	5.8749E4	4.5551E5	5.0935E4	4.0216E5	4.0216E5	1.2475E4	9.6691E4	25.84	25.43	NaN	NaN	NaN
false	4257	CL(84:6CHOCHO)	CL(84:6CHOCHO)	CL	3,4-aldehyde diacyl-diacyl	(84:6CHOCHO)	(84:6CHOCHO)	1649.1499	11.7448	C93 H166 O19 P2	M-2H	1	1	0	100.00	C	2.0723E4	2.0406E5	4.9143E4	3.1386E5	2.0006E4	2.2235E5	8.9032E3	6.0961E4	42.9635	29.8744	2.0723E4	2.0406E5	4.9143E4	3.1386E5	2.0006E4	2.2235E5	2.2235E5	8.9032E3	6.0961E4	42.96	29.87	NaN	NaN	NaN
false	4258	CL(84:6CHOCHO)	CL(84:6CHOCHO)	CL	3,4-aldehyde diacyl-diacyl	(84:6CHOCHO)	(84:6CHOCHO)	1649.1499	12.1805	C93 H166 O19 P2	M-2H	1	1	0	100.00	C	1.0118E4	9.0848E4	1.8544E4	1.7196E5	9.7685E3	9.6101E4	5.1804E3	4.0324E4	51.2022	44.3865	1.0118E4	9.0848E4	1.8544E4	1.7196E5	9.7685E3	9.6101E4	9.6101E4	5.1804E3	4.0324E4	51.20	44.39	NaN	NaN	NaN
false	4259	PC(39:3)	PC(39:3)	PC	diacyl	(39:3)	(39:3)	825.6248	13.0506	C47 H88 N1 O8 P1	M+HCOO	1	2	12	100.00	C	1.9002E3	3.6354E4	7.1451E3	6.0849E4	1.3830E3	3.7486E4	1.9982E3	1.6663E4	105.1529	45.8369	1.9002E3	3.6354E4	7.1451E3	6.0849E4	1.3830E3	3.7486E4	3.7486E4	1.9982E3	1.6663E4	105.15	45.84	NaN	NaN	NaN
false	426	PE(O-18:2_18:3)	PE(O-36:5)	PE	alkyl-acyl	(O-18:2_18:3)	(O-36:5)	723.5203	11.0280	C41 H74 N1 O7 P1	M-H	1	2	0	100.00	B	7.4434E4	4.5182E5	1.8784E5	1.0726E6	5.6156E4	3.6645E5	5.6920E4	3.2725E5	76.4708	72.4305	7.4434E4	4.5182E5	1.8784E5	1.0726E6	5.6156E4	3.6645E5	3.6645E5	5.6920E4	3.2725E5	76.47	72.43	NaN	NaN	NaN
false	4260	PC(39:3)	PC(39:3)	PC	diacyl	(39:3)	(39:3)	825.6248	13.1668	C47 H88 N1 O8 P1	M+HCOO	1	2	12	100.00	C	2.4492E3	3.7432E4	1.0030E4	7.4645E4	1.1519E3	3.4479E4	3.0144E3	2.0998E4	123.0806	56.0968	2.4492E3	3.7432E4	1.0030E4	7.4645E4	1.1519E3	3.4479E4	3.4479E4	3.0144E3	2.0998E4	123.08	56.10	NaN	NaN	NaN
false	4261	PC(39:3)	PC(39:3)	PC	diacyl	(39:3)	(39:3)	825.6248	13.2686	C47 H88 N1 O8 P1	M+HCOO	1	2	12	100.00	C	2.5924E3	3.8168E4	1.0030E4	7.4645E4	1.5261E3	3.4479E4	3.0468E3	2.0598E4	117.5276	53.9667	2.5924E3	3.8168E4	1.0030E4	7.4645E4	1.5261E3	3.4479E4	3.4479E4	3.0468E3	2.0598E4	117.53	53.97	NaN	NaN	NaN
false	4263	PC(39:3)	PC(39:3)	PC	diacyl	(39:3)	(39:3)	825.6248	13.4847	C47 H88 N1 O8 P1	M+HCOO	1	2	12	100.00	C	1.2042E4	7.2553E4	3.4023E4	1.7209E5	1.0624E4	6.7727E4	9.8453E3	4.4511E4	81.7592	61.3494	1.2042E4	7.2553E4	3.4023E4	1.7209E5	1.0624E4	6.7727E4	6.7727E4	9.8453E3	4.4511E4	81.76	61.35	NaN	NaN	NaN
false	4264	PC(17:0_22:3)	PC(39:3)	PC	diacyl	(17:0_22:3)	(39:3)	825.6248	13.9648	C47 H88 N1 O8 P1	M+HCOO	1	2	12	100.00	C	2.3538E4	1.4538E5	5.9593E4	3.7054E5	1.6975E4	8.2730E4	1.9116E4	1.1898E5	81.2114	81.8425	2.3538E4	1.4538E5	5.9593E4	3.7054E5	1.6975E4	8.2730E4	8.2730E4	1.9116E4	1.1898E5	81.21	81.84	NaN	NaN	NaN
false	4265	SQDG(37:6)	SQDG(37:6)	SQDG	Sulfoquinovosyldiacylglycerol	(37:6)	(37:6)	852.5058	14.0838	C46 H76 O12 S1	M+HCOO	1	1	0	100.00	C	1.3462E4	9.9381E4	2.2103E4	1.5356E5	1.3755E4	9.7548E4	5.0988E3	3.0260E4	37.8761	30.4483	1.3462E4	9.9381E4	2.2103E4	1.5356E5	1.3755E4	9.7548E4	9.7548E4	5.0988E3	3.0260E4	37.88	30.45	NaN	NaN	NaN
false	4266	CL(O-79:11)	CL(O-79:11)	CL	alkylacyl-diacyl	(O-79:11)	(O-79:11)	1527.0556	10.4314	C88 H152 O16 P2	M-2H	1	1	0	100.00	C	1.2293E5	9.6118E5	2.7635E5	1.9211E6	1.5324E5	1.2312E6	8.6744E4	6.7385E5	70.5622	70.1073	1.2293E5	9.6118E5	2.7635E5	1.9211E6	1.5324E5	1.2312E6	1.2312E6	8.6744E4	6.7385E5	70.56	70.11	NaN	NaN	NaN
false	4267	CL(O-79:11)	CL(O-79:11)	CL	alkylacyl-diacyl	(O-79:11)	(O-79:11)	1527.0556	10.7640	C88 H152 O16 P2	M-2H	1	1	0	100.00	C	5.1256E3	6.0585E4	1.2039E4	1.4215E5	4.3038E3	5.4918E4	3.5376E3	3.6517E4	69.0193	60.2742	5.1256E3	6.0585E4	1.2039E4	1.4215E5	4.3038E3	5.4918E4	5.4918E4	3.5376E3	3.6517E4	69.02	60.27	NaN	NaN	NaN
false	4268	CL(74:2COOHCOOH)	CL(74:2COOHCOOH)	CL	3,4-carboxylic diacyl-diacyl	(74:2COOHCOOH)	(74:2COOHCOOH)	1549.0458	8.5392	C83 H154 O21 P2	M-2H	1	1	0	100.00	C	5.9497E4	5.7397E5	1.8255E5	1.4809E6	2.4829E4	2.4238E5	5.3728E4	5.2225E5	90.3036	90.9892	5.9497E4	5.7397E5	1.8255E5	1.4809E6	2.4829E4	2.4238E5	2.4238E5	5.3728E4	5.2225E5	90.30	90.99	NaN	NaN	NaN
false	4269	CL(80:6CHOCHO)	CL(80:6CHOCHO)	CL	3,4-aldehyde diacyl-diacyl	(80:6CHOCHO)	(80:6CHOCHO)	1593.0873	10.6359	C89 H158 O19 P2	M-2H	1	1	0	100.00	C	5.0691E4	5.3971E5	1.5869E5	2.3197E6	3.5981E4	3.0201E5	4.3316E4	6.0911E5	85.4505	112.8593	5.0691E4	5.3971E5	1.5869E5	2.3197E6	3.5981E4	3.0201E5	3.0201E5	4.3316E4	6.0911E5	85.45	112.86	NaN	NaN	NaN
false	427	PE(O-16:1_20:4)	PE(O-36:5)	PE	alkyl-acyl	(O-16:1_20:4)	(O-36:5)	723.5203	11.4518	C41 H74 N1 O7 P1	M-H	1	2	0	100.00	B	5.0629E5	4.5851E6	1.0817E6	9.5288E6	4.7418E5	4.4663E6	2.8858E5	2.5379E6	56.9979	55.3499	5.0629E5	4.5851E6	1.0817E6	9.5288E6	4.7418E5	4.4663E6	4.4663E6	2.8858E5	2.5379E6	57.00	55.35	NaN	NaN	NaN
false	4271	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	11.8176	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	7.8674E5	3.4709E6	1.5399E6	5.1600E6	7.6273E5	4.3808E6	4.2729E5	1.5829E6	54.3115	45.6055	7.8674E5	3.4709E6	1.5399E6	5.1600E6	7.6273E5	4.3808E6	4.3808E6	4.2729E5	1.5829E6	54.31	45.61	NaN	NaN	NaN
false	4272	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	11.9371	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	4.4461E5	2.0412E6	1.5461E6	5.2477E6	3.7578E5	1.7111E6	3.2642E5	1.3607E6	73.4173	66.6615	4.4461E5	2.0412E6	1.5461E6	5.2477E6	3.7578E5	1.7111E6	1.7111E6	3.2642E5	1.3607E6	73.42	66.66	NaN	NaN	NaN
false	4273	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	12.3253	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	5.3718E4	4.0181E5	1.0948E5	7.4761E5	5.2404E4	3.9683E5	2.8304E4	1.9314E5	52.6895	48.0676	5.3718E4	4.0181E5	1.0948E5	7.4761E5	5.2404E4	3.9683E5	3.9683E5	2.8304E4	1.9314E5	52.69	48.07	NaN	NaN	NaN
false	4274	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	12.3976	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	3.2556E4	3.0107E5	7.6811E4	5.9462E5	3.0431E4	2.8812E5	1.9175E4	1.6253E5	58.8983	53.9841	3.2556E4	3.0107E5	7.6811E4	5.9462E5	3.0431E4	2.8812E5	2.8812E5	1.9175E4	1.6253E5	58.90	53.98	NaN	NaN	NaN
false	4275	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	12.4604	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	2.2831E4	2.3795E5	4.6556E4	4.6090E5	2.0757E4	2.4199E5	1.2154E4	1.2392E5	53.2330	52.0781	2.2831E4	2.3795E5	4.6556E4	4.6090E5	2.0757E4	2.4199E5	2.4199E5	1.2154E4	1.2392E5	53.23	52.08	NaN	NaN	NaN
false	4276	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	12.5545	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	1.2616E4	1.1636E5	2.2545E4	2.3946E5	1.3151E4	1.1857E5	6.1360E3	6.2848E4	48.6350	54.0114	1.2616E4	1.1636E5	2.2545E4	2.3946E5	1.3151E4	1.1857E5	1.1857E5	6.1360E3	6.2848E4	48.63	54.01	NaN	NaN	NaN
false	4277	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	12.6812	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	1.0063E4	9.4634E4	1.9064E4	2.3356E5	1.0787E4	1.0201E5	5.3639E3	5.2762E4	53.3034	55.7532	1.0063E4	9.4634E4	1.9064E4	2.3356E5	1.0787E4	1.0201E5	1.0201E5	5.3639E3	5.2762E4	53.30	55.75	NaN	NaN	NaN
false	4278	PC(36:3COOH)	PC(36:3COOH)	PC	carboxylic	(36:3COOH)	(36:3COOH)	813.5520	13.2138	C44 H80 N1 O10 P1	M+CH3COO	1	1	0	100.00	C	2.7726E3	3.3855E4	7.9800E3	6.6989E4	2.6040E3	3.5467E4	2.1401E3	1.6731E4	77.1881	49.4183	2.7726E3	3.3855E4	7.9800E3	6.6989E4	2.6040E3	3.5467E4	3.5467E4	2.1401E3	1.6731E4	77.19	49.42	NaN	NaN	NaN
false	4279	CL(79:2CHOCOOH)	CL(79:2CHOCOOH)	CL	3-aldhyde,4-carboxylic diacyl-diacyl	(79:2CHOCOOH)	(79:2CHOCOOH)	1603.1291	11.9213	C88 H164 O20 P2	M-2H	1	1	0	100.00	C	5.4473E3	9.7941E4	1.6703E4	3.4145E5	3.9086E2	7.5448E4	6.1197E3	1.0514E5	112.3439	107.3479	5.4473E3	9.7941E4	1.6703E4	3.4145E5	3.9086E2	7.5448E4	7.5448E4	6.1197E3	1.0514E5	112.34	107.35	NaN	NaN	NaN
false	428	PE(O-16:1_20:4)	PE(O-36:5)	PE	alkyl-acyl	(O-16:1_20:4)	(O-36:5)	723.5203	11.7948	C41 H74 N1 O7 P1	M-H	1	2	0	100.00	C	2.3435E4	2.0504E5	4.5513E4	3.8925E5	2.5743E4	2.2716E5	1.4852E4	1.2241E5	63.3760	59.6977	2.3435E4	2.0504E5	4.5513E4	3.8925E5	2.5743E4	2.2716E5	2.2716E5	1.4852E4	1.2241E5	63.38	59.70	NaN	NaN	NaN
false	4280	CL(79:2CHOCOOH)	CL(79:2CHOCOOH)	CL	3-aldhyde,4-carboxylic diacyl-diacyl	(79:2CHOCOOH)	(79:2CHOCOOH)	1603.1291	12.0337	C88 H164 O20 P2	M-2H	1	1	0	100.00	C	7.8954E3	1.3117E5	1.8663E4	4.3284E5	6.6047E3	1.0226E5	5.3928E3	1.0145E5	68.3035	77.3404	7.8954E3	1.3117E5	1.8663E4	4.3284E5	6.6047E3	1.0226E5	1.0226E5	5.3928E3	1.0145E5	68.30	77.34	NaN	NaN	NaN
false	4281	CL(79:2CHOCOOH)	CL(79:2CHOCOOH)	CL	3-aldhyde,4-carboxylic diacyl-diacyl	(79:2CHOCOOH)	(79:2CHOCOOH)	1603.1291	12.5905	C88 H164 O20 P2	M-2H	1	1	0	100.00	C	1.4856E3	2.7739E4	9.6867E3	1.1732E5	6.8703E1	1.1532E4	2.8307E3	3.4629E4	190.5356	124.8407	1.4856E3	2.7739E4	9.6867E3	1.1732E5	6.8703E1	1.1532E4	1.1532E4	2.8307E3	3.4629E4	190.54	124.84	NaN	NaN	NaN
false	4282	CL(86:1COOHCOOH)	CL(86:1COOHCOOH)	CL	3,4-carboxylic diacyl-diacyl	(86:1COOHCOOH)	(86:1COOHCOOH)	1719.2492	12.2859	C95 H180 O21 P2	M-2H	1	1	0	100.00	C	9.1777E3	9.2912E4	2.8630E4	2.2621E5	6.3420E3	8.0108E4	7.3860E3	5.9167E4	80.4779	63.6806	9.1777E3	9.2912E4	2.8630E4	2.2621E5	6.3420E3	8.0108E4	8.0108E4	7.3860E3	5.9167E4	80.48	63.68	NaN	NaN	NaN
false	4283	CL(86:1COOHCOOH)	CL(86:1COOHCOOH)	CL	3,4-carboxylic diacyl-diacyl	(86:1COOHCOOH)	(86:1COOHCOOH)	1719.2492	12.8384	C95 H180 O21 P2	M-2H	1	1	0	100.00	C	8.0564E4	4.7471E5	2.0088E5	1.1657E6	7.3345E4	4.3163E5	6.4569E4	3.8224E5	80.1460	80.5214	8.0564E4	4.7471E5	2.0088E5	1.1657E6	7.3345E4	4.3163E5	4.3163E5	6.4569E4	3.8224E5	80.15	80.52	NaN	NaN	NaN
false	4284	CL(76:13CHO)	CL(76:13CHO)	CL	3-aldehyde diacyl-diacyl	(76:13CHO)	(76:13CHO)	1508.9358	22.0823	C85 H138 O18 P2	M-H	1	1	0	100.00	C	8.3196E4	6.0953E5	1.7360E5	1.0701E6	7.8620E4	5.8841E5	3.5544E4	2.3101E5	42.7229	37.8991	8.3196E4	6.0953E5	1.7360E5	1.0701E6	7.8620E4	5.8841E5	5.8841E5	3.5544E4	2.3101E5	42.72	37.90	NaN	NaN	NaN
false	4285	PC(40:7)	PC(40:7)	PC	diacyl	(40:7)	(40:7)	831.5778	9.3125	C48 H82 N1 O8 P1	M+HCOO	1	2	12	100.00	C	3.9035E3	5.6628E4	1.0851E4	1.1339E5	2.9665E3	6.1148E4	2.7951E3	3.1242E4	71.6067	55.1708	3.9035E3	5.6628E4	1.0851E4	1.1339E5	2.9665E3	6.1148E4	6.1148E4	2.7951E3	3.1242E4	71.61	55.17	NaN	NaN	NaN
false	4286	PC(40:7)	PC(40:7)	PC	diacyl	(40:7)	(40:7)	831.5778	9.4255	C48 H82 N1 O8 P1	M+HCOO	1	2	12	100.00	C	1.0401E4	7.2751E4	3.7178E4	2.7211E5	8.7192E3	6.7929E4	8.5708E3	5.4197E4	82.4052	74.4967	1.0401E4	7.2751E4	3.7178E4	2.7211E5	8.7192E3	6.7929E4	6.7929E4	8.5708E3	5.4197E4	82.41	74.50	NaN	NaN	NaN
false	4287	PC(40:7)	PC(40:7)	PC	diacyl	(40:7)	(40:7)	831.5778	9.5232	C48 H82 N1 O8 P1	M+HCOO	1	2	12	100.00	C	1.0007E4	1.1664E5	3.3500E4	2.9856E5	8.3549E3	9.8618E4	7.8310E3	7.8384E4	78.2585	67.2001	1.0007E4	1.1664E5	3.3500E4	2.9856E5	8.3549E3	9.8618E4	9.8618E4	7.8310E3	7.8384E4	78.26	67.20	NaN	NaN	NaN
