blank1,XY.1,XY.2,XY.3,XY.4,XY.5,XY.6,XY.7,XY.8,XY.9,XY.10,XY.11,XY.12,Compound,m.z,Retention.time..min.,LipidIon,Class,IonFormula,RT_LS,mz_LS,mscore,Grade,FattyAcid,MeanIntensity,Mode
27118.25418,1326823.486,2907.417407,654720.6953,106643.3509,27846.34889,19047.54735,12521.76506,336359.6469,22485.75455,14889.44422,12890.94324,150092.1359,1.01_398.3045m/z,398.3044532,1.012683333,0,0,0,0,0,0,0,0,223935.7113,pos
0,0,0,0,0,8716.670889,4401830.856,0,16327.30216,2990.620757,3792.719862,19486.52077,0,1.01_603.1207m/z,603.1206702,1.012683333,0,0,0,0,0,0,0,0,371095.3909,pos
31916.54378,32658.12203,98439.3026,73081.82566,72580.21534,79089.1025,66123.0725,92536.50084,60819.77285,111511.4483,121484.7495,93082.99253,66002.43494,1.01_418.2573m/z,418.2573476,1.012683333,0,0,0,0,0,0,0,0,80617.46163,pos
56884.37166,37904.29113,62287.09493,51027.1264,34056.60416,77336.39464,78054.49556,75221.04768,52886.80502,89114.19891,72928.09933,82701.44019,71654.89149,1.01_386.2531m/z,386.2531166,1.012683333,0,0,0,0,0,0,0,0,65431.04079,pos
8785.345709,2942.871351,7362.526962,11450.61825,16370.4994,11587.69041,16795.13828,11061.11962,2433.048464,9871.885566,9249.695557,18722.91089,9715.539911,1.01_346.2580m/z,346.2580192,1.012683333,0,0,0,0,0,0,0,0,10630.29539,pos
11040.37879,7478.667236,39790.38227,43229.85581,25389.74463,23533.41288,29809.21189,28534.96087,21024.95508,32852.60485,23395.79468,30184.47296,12304.99988,1.01_441.1884m/z,441.1883771,1.012683333,0,0,0,0,0,0,0,0,26460.75525,pos
33314.65182,2769.175327,12099.84943,39015.61155,10876.68115,17138.71542,36019.50193,24877.65305,4440.828979,35141.36472,2148.754822,19703.10101,6994.226929,1.01_392.2638m/z,392.2637763,1.012683333,0,0,0,0,0,0,0,0,17602.12203,pos
0,0,11966.58771,23657.56791,19048.27497,18577.76126,14140.84045,18514.45276,6478.961013,18683.90361,10057.57538,17700.38556,16736.04352,1.01_425.1893m/z,425.1892938,1.012683333,0,0,0,0,0,0,0,0,14630.19618,pos
597.5263672,0,1609.037109,8718.252097,5969.236292,9064.634484,10311.70878,8915.715424,4128.189453,5990.874482,2769.791138,5606.3467,12175.61501,1.01_413.1933m/z,413.1933432,1.012683333,0,0,0,0,0,0,0,0,6271.616747,pos
0,351411.576,226494.5613,343663.1797,41960.8715,10923.30222,2499.788574,10805.7763,0,8709.610413,9460.547148,244765.3073,33789.56442,1.02_301.2842m/z,301.2842312,1.017066667,0,0,0,0,0,0,0,0,107040.3404,pos
586.1756897,0,29563.40985,14321.30614,13022.7735,17435.12375,14321.77838,20955.86737,16771.40723,15794.64276,20030.89641,14691.62116,18343.87683,1.02_407.1822m/z,407.1822494,1.017066667,0,0,0,0,0,0,0,0,16271.05862,pos
47594.50252,3855.477051,30226.63914,12974.97267,21405.45993,15158.43078,39172.40259,31945.09041,19280.96385,34773.27469,28452.41659,36113.66504,28381.08215,1.02_430.2793m/z,430.2793475,1.017066667,0,0,0,0,0,0,0,0,25144.98957,pos
0,0,0,0,6965.634904,38807.99275,40230.97868,35042.61345,29330.49915,12406.96672,78149.77439,143361.9003,0,1.02_784.1291m/z,784.1291291,1.017066667,0,0,0,0,0,0,0,0,32024.6967,pos
0,0,0,0,6520.726074,28551.00457,19890.64478,7350.653076,26914.23438,5694.735596,120543.3379,53855.77759,26867.59667,1.02_999.8697m/z,999.8696666,1.017066667,0,0,0,0,0,0,0,0,24682.39255,pos
0,0,22824.14045,21069.54102,19713.18213,27157.0367,24250.79916,11720.08081,0,7806.875411,4898.024902,19465.11543,5718.671143,1.02_655.3151m/z,655.3151392,1.017066667,0,0,0,0,0,0,0,0,13718.62226,pos
5055.263368,6327.418457,36562.69826,38363.0506,15991.28992,22342.11283,0,13633.96973,4565.85083,36075.78328,34550.05948,10982.66675,20946.60571,1.02_644.4961m/z,644.4961132,1.017066667,0,0,0,0,0,0,0,0,20028.45882,pos
3633.231628,2097.254395,4950.888611,3693.845032,5893.875658,7969.956235,5655.629761,10684.34366,1607.181503,7253.52472,1643.820459,6526.713031,4553.548952,1.02_289.1786m/z,289.1785919,1.017066667,0,0,0,0,0,0,0,0,5210.881835,pos
0,1097875.471,236029.6206,0,893523.0702,1901328.918,2147257.111,2315257.706,2878168.843,1485856.733,4818210.404,5226332.953,1423927.998,1.02_774.0177m/z,774.0176892,1.021433333,0,0,0,0,0,0,0,0,2035314.069,pos
83369.78125,101766.7949,242385.1247,212906.4985,236329.1721,285479.9914,242796.647,282066.4731,131179.415,251401.9655,229744.1449,283741.9952,240610.9433,1.02_319.2291m/z,319.2291441,1.021433333,0,0,0,0,0,0,0,0,228367.4305,pos
29818.81846,160121.3073,329696.3033,226880.0935,70778.09003,254032.681,510571.5086,177229.963,212475.67,668358.8462,415624.8621,137918.7507,246373.5831,1.02_491.3813m/z,491.3812582,1.021433333,0,0,0,0,0,0,0,0,284171.8049,pos
0,40873.24378,186830.0545,86732.75162,83266.39453,111265.715,65795.62375,98352.15618,106471.6406,144661.2293,160683.6326,90269.20863,44364.26191,1.02_471.1326m/z,471.1326272,1.021433333,0,0,0,0,0,0,0,0,101630.4927,pos
15207.25491,0,42464.19209,16154.28014,26476.39486,37320.22443,23187.18558,27449.28176,9456.739069,40589.76703,30073.94765,41553.27622,14231.27869,1.02_272.2578m/z,272.2577618,1.021433333,0,0,0,0,0,0,0,0,25746.38063,pos
63191.60784,16782.45863,38521.12812,57437.82732,50574.45862,49198.69108,61009.34844,51446.75102,23287.54664,44668.79624,28476.69078,49589.17931,35109.35171,1.02_458.2166m/z,458.2166151,1.021433333,0,0,0,0,0,0,0,0,42175.18566,pos
0,21646.0498,118012.3823,0,161951.7334,365613.3955,504425.6645,543014.4819,336687.9515,583914.7951,1278075.276,1401361.703,193012.9987,1.02_894.9517m/z,894.9516901,1.021433333,0,0,0,0,0,0,0,0,458976.3693,pos
0,0,43368.18991,36137.27962,27590.87087,32932.69931,18787.50615,31223.30693,29074.77826,31994.0297,26295.93323,24797.20934,14135.00476,1.02_479.1459m/z,479.1458862,1.021433333,0,0,0,0,0,0,0,0,26361.40067,pos
0,0,0,0,5785.908936,19366.57462,25509.51806,35720.80504,27673.33834,20990.42933,77852.51944,145049.8273,0,1.02_778.9730m/z,778.9730109,1.021433333,0,0,0,0,0,0,0,0,29829.07676,pos
0,0,0,0,0,4318.091064,4697.72876,28621.38439,0,8125.931947,36180.67714,83021.06466,12194.34741,1.02_802.0494m/z,802.0493925,1.021433333,0,0,0,0,0,0,0,0,14763.26878,pos
0,0,38603.87907,15063.80872,17090.54967,25799.39511,19687.53766,21535.9735,20618.74344,34317.53573,26203.16159,28785.04207,6772.660806,1.02_473.1300m/z,473.1299917,1.021433333,0,0,0,0,0,0,0,0,21206.52395,pos
0,0,2679.37281,4545.111694,2252.158508,26234.02362,17296.13269,3401.551732,7520.749841,1195.019714,9830.630736,4340.108704,52102.64319,1.02_311.1256m/z,311.1255566,1.021433333,0,0,0,0,0,0,0,0,10949.79194,pos
5532.200829,0,8818.202679,5638.943693,7573.550013,8434.799042,7141.543182,10913.05872,1443.109863,9919.670074,5197.594086,3226.190397,5476.792247,1.02_273.1842m/z,273.184205,1.021433333,0,0,0,0,0,0,0,0,6148.621166,pos
0,0,10972.86573,9106.956355,0,33540.42532,0,42269.3672,0,28127.22656,0,0,0,1.02_1107.9729m/z,1107.972928,1.021433333,0,0,0,0,0,0,0,0,10334.73676,pos
0,0,0,0,0,2691.341919,7634.30023,7335.804288,8289.85498,0,26468.74784,16270.62111,0,1.02_664.9937m/z,664.9936886,1.021433333,0,0,0,0,0,0,0,0,5724.222531,pos
0,0,0,0,13973.98877,0,15757.40356,18555.21143,0,0,11019.95973,7032.901483,0,1.02_1107.4711m/z,1107.471111,1.021433333,0,0,0,0,0,0,0,0,5528.288748,pos
0,0,0,0,3573.184682,0,8047.151001,8046.978149,6079.362061,3297.097656,11748.33368,22268.91868,0,1.02_724.9628m/z,724.9627599,1.021433333,0,0,0,0,0,0,0,0,5255.085492,pos
76084.59361,49949.16455,381662.4639,173427.0653,222883.2471,273634.4588,269976.2236,332597.9704,104028.0914,403253.4093,351084.2432,313995.2921,185716.2012,1.03_801.4303m/z,801.43032,1.025816667,0,0,0,0,0,0,0,0,255183.9859,pos
14611.95765,32056.46757,717515.6085,178754.0727,336148.8406,399357.2329,279650.3339,455121.5363,183191.2334,681043.2178,638726.6524,368874.6583,170219.3301,1.03_1123.5883m/z,1123.588325,1.025816667,0,0,0,0,0,0,0,0,370054.932,pos
0,0,97886.35425,51343.63084,77968.48652,63971.44556,122719.2983,127587.9186,29112.99909,142877.056,59305.12986,112132.5914,47600.7854,1.03_806.3858m/z,806.3857581,1.025816667,0,0,0,0,0,0,0,0,77708.80799,pos
0,0,11708.88135,101501.3094,32960.91309,103824.1146,148941.7523,178129.0674,14984.83447,134040.722,41555.67141,73624.06104,12114.51514,1.03_1108.9719m/z,1108.971889,1.025816667,0,0,0,0,0,0,0,0,71115.48685,pos
8650.166931,0,20177.58359,7370.417406,5991.599473,8543.472349,9884.15898,5408.115275,2868.640347,14923.55147,16319.1366,19023.3938,9447.844787,1.03_354.2628m/z,354.2627861,1.025816667,0,0,0,0,0,0,0,0,9996.49284,pos
10893.745,0,29815.20411,12736.6523,25170.57045,37461.0008,18860.91553,50155.71517,11204.40253,47012.75391,44742.32242,15820.735,0,1.03_973.3816m/z,973.3816343,1.025816667,0,0,0,0,0,0,0,0,24415.02269,pos
0,0,53393.31731,8573.80112,14794.1993,11670.57715,3620.469482,8138.427211,7762.293457,38071.90408,13420.85986,0,0,1.03_773.3991m/z,773.3990991,1.025816667,0,0,0,0,0,0,0,0,13287.15408,pos
52592.13098,0,14535.56274,0,0,8968.554199,7467.363882,0,48683.73242,0,0,0,0,1.03_954.6549m/z,954.654947,1.025816667,0,0,0,0,0,0,0,0,6637.934437,pos
6626.35125,18599.18756,63766.03461,36277.21818,42621.04907,55832.49313,36600.05647,46517.19101,29104.87899,66702.27823,57025.40118,42620.06744,23921.76337,1.03_345.2031m/z,345.2031274,1.025816667,0,0,0,0,0,0,0,0,43298.96827,pos
5398.447418,6233.408691,22246.47601,31500.05755,29891.5979,30098.32684,35944.10151,40569.35459,15022.47196,38061.3508,32803.82249,35381.82513,21309.98742,1.03_375.2137m/z,375.2136733,1.025816667,0,0,0,0,0,0,0,0,28255.23174,pos
6045.319412,3902.020508,21470.47876,20585.69098,19118.56476,29687.49158,30734.16968,33533.02625,7285.027466,34005.58803,21223.4859,30256.09381,11357.38379,1.03_389.2299m/z,389.2299152,1.025816667,0,0,0,0,0,0,0,0,21929.91846,pos
164119.4654,15186.13042,309498.5855,84121.14011,245745.6666,298117.0327,306719.1032,329525.4366,81970.1264,347727.1224,340952.1325,353628.3789,216422.7762,1.03_360.3464m/z,360.3463633,1.0302,0,0,0,0,0,0,0,0,244134.4693,pos
82761.9121,23268.53967,58154.33533,33562.69918,72148.99839,48640.83937,46596.58394,39328.36118,27182.79783,60573.51832,54726.5509,41358.76001,48305.33293,1.03_324.2737m/z,324.2736691,1.0302,0,0,0,0,0,0,0,0,46153.94309,pos
3426.558745,61543.90711,262926.9283,90675.24506,128654.2472,157837.4653,172536.4409,179952.8354,82175.29193,265362.8961,232140.8399,173474.9503,94759.69132,1.03_588.3654m/z,588.3654057,1.0302,0,0,0,0,0,0,0,0,158503.3949,pos
19648.13667,4504.516113,78238.84557,17865.84052,34578.94849,67310.35207,44917.58626,35694.87805,8816.478394,37453.07227,59381.00641,51313.27081,9442.194824,1.03_327.0773m/z,327.0773225,1.0302,0,0,0,0,0,0,0,0,37459.74915,pos
58145.14253,0,143452.3935,68270.97885,90931.70667,90166.27225,87526.21828,111229.8113,27790.59685,174737.1609,70368.00896,94284.27102,50566.00585,1.03_752.3546m/z,752.3546213,1.0302,0,0,0,0,0,0,0,0,84110.28537,pos
14884.48104,10017.65601,130266.1525,32735.2301,44793.70492,826.3244172,45193.73711,11359.77382,0,12302.0752,5077.556193,5259.79345,27601.53435,1.03_420.3315m/z,420.3314858,1.0302,0,0,0,0,0,0,0,0,27119.46151,pos
23955.7815,10349.27063,39865.85948,39428.36402,34904.91522,32954.87382,51163.82744,48856.33997,17909.51743,46168.47485,41962.85969,39887.29312,36429.82507,1.03_313.2364m/z,313.2363519,1.0302,0,0,0,0,0,0,0,0,36656.78506,pos
145629.9761,0,150442.7228,22782.85913,14879.50562,106584.5359,34414.5603,26506.82275,147780.3819,20131.13818,30713.02808,40282.10914,8930.902832,1.03_910.6296m/z,910.6295539,1.0302,0,0,0,0,0,0,0,0,50287.38055,pos
10631.62297,0,197541.345,33794.40242,88546.43757,92188.67199,174814.073,146984.2464,106398.116,229481.9639,195771.5256,166370.1073,71588.67996,1.03_1155.5343m/z,1155.534318,1.0302,0,0,0,0,0,0,0,0,125289.9641,pos
5946.323216,0,25021.46924,13587.455,12039.96215,16635.87742,11383.44998,7229.335937,0,19917.63843,19732.58423,11601.0542,0,1.03_720.4099m/z,720.4098855,1.0302,0,0,0,0,0,0,0,0,11429.06888,pos
0,0,59185.95703,6005.330811,17574.96926,28839.7562,8369.46875,95557.87599,0,103193.2967,47018.54419,41083.34149,12169.87939,1.03_1054.0064m/z,1054.006396,1.0302,0,0,0,0,0,0,0,0,34916.53498,pos
29001.26975,8761.951964,44860.78313,20033.14046,37603.56958,44933.27939,28261.24166,43474.68864,11785.14845,59732.17616,41519.90461,34589.39359,28888.33528,1.03_334.2848m/z,334.284773,1.0302,0,0,0,0,0,0,0,0,33703.63441,pos
357.8266833,0,11122.70325,8883.125919,8641.611572,13996.98337,21544.59543,13017.24872,2426.061157,14846.42668,10994.83656,26838.18054,8999.188588,1.03_355.1858m/z,355.1857983,1.0302,0,0,0,0,0,0,0,0,11775.91348,pos
5028.763825,0,0,9193.265137,16733.13716,0,0,12618.51456,73999.82153,3247.187478,0,1964.008323,0,1.03_500.3781m/z,500.3781424,1.0302,0,0,0,0,0,0,0,0,9812.994516,pos
8137.502156,3591.966309,13357.96753,34952.86297,14464.63019,20612.35499,29679.92651,19622.78845,12288.12794,24899.35146,15932.36118,17977.21631,17052.09242,1.03_395.2403m/z,395.2403414,1.0302,0,0,0,0,0,0,0,0,18702.63719,pos
82259.45162,0,12145.33359,11264.7473,19105.79886,10832.53327,24181.13757,13683.59574,0,13698.79725,8382.247478,6548.081254,4082.141308,1.03_388.3051m/z,388.3050807,1.0302,0,0,0,0,0,0,0,0,10327.03447,pos
23119.69788,0,16008.29618,18614.32208,26541.72681,15059.01206,7656.092041,17378.60547,10698.90698,20370.7613,12437.87718,18213.47287,10529.83229,1.03_574.3953m/z,574.3953309,1.0302,0,0,0,0,0,0,0,0,14459.07544,pos
0,0,0,0,0,0,4910.200928,5401.241589,0,4373.443348,39893.97656,6928.541987,0,1.03_787.9421m/z,787.9421272,1.0302,0,0,0,0,0,0,0,0,5125.617034,pos
31095.32005,0,5827.495483,6252.704778,707.818512,2964.929321,10520.78376,11213.23355,1911.833618,9293.106133,3119.466858,6151.49601,3166.81332,1.03_360.2738m/z,360.2737885,1.0302,0,0,0,0,0,0,0,0,5094.140112,pos
227262.5916,193968.8667,1166936.349,315220.5541,600768.0628,737445.7881,671857.1317,852588.4749,361603.5449,1080326.453,1062853.203,722156.8224,412927.7365,1.03_716.3780m/z,716.378037,1.034583333,0,0,0,0,0,0,0,0,681554.4156,pos
0,372231.4354,2358.703003,96471.40192,30420.16711,18699.92224,13312.9433,2443.765381,117989.7244,0,3145.768677,1675.448059,68769.04138,1.03_412.0510m/z,412.0510307,1.034583333,0,0,0,0,0,0,0,0,60626.52674,pos
372727.3597,0,292409.5359,43066.22021,0,173239.5291,173376.8013,95643.4844,542702.9944,107919.8369,163062.0845,124002.1057,6638.4375,1.03_866.6028m/z,866.6028211,1.034583333,0,0,0,0,0,0,0,0,143505.0858,pos
19138.61329,0,29009.30615,8293.696084,26986.98688,27406.93197,30372.2416,30833.50132,3567.211488,37322.46752,29256.4878,26539.86713,21482.81795,1.03_358.3307m/z,358.3307065,1.034583333,0,0,0,0,0,0,0,0,22589.29299,pos
11868.85163,0,21505.03503,6947.869621,22535.03685,28141.14434,25339.73447,28459.21024,3227.910767,32891.77638,26618.87895,30693.97173,14420.24681,1.03_358.2943m/z,358.2943016,1.034583333,0,0,0,0,0,0,0,0,20065.06793,pos
135666.6983,4505.482666,53804.09502,22419.89233,118677.4912,114109.5154,121620.2077,160366.6153,12858.92102,156143.5387,141779.5236,143388.8556,64981.26136,1.03_510.4622m/z,510.46225,1.034583333,0,0,0,0,0,0,0,0,92887.94999,pos
9508.589383,0,17279.3835,11551.14679,11900.66391,11162.53699,17528.69091,16707.99017,8423.925286,27906.35015,17078.99731,24885.39322,14371.61487,1.03_294.2419m/z,294.2418889,1.034583333,0,0,0,0,0,0,0,0,14899.72443,pos
2836.362373,0,15462.40295,1606.901978,16757.73499,19139.96544,15469.86479,35515.39813,0,44266.94137,30090.8774,26134.04444,9575.317627,1.03_457.3389m/z,457.3389372,1.034583333,0,0,0,0,0,0,0,0,17834.95409,pos
0,0,48694.78373,15125.33875,3693.187744,0,0,4236.541391,0,0,15293.25735,0,0,1.03_590.3994m/z,590.3993653,1.034583333,0,0,0,0,0,0,0,0,7253.592414,pos
2301.19604,0,28356.95947,0,0,8947.67334,0,8805.088163,0,21312.31917,8718.187799,0,0,1.03_881.4493m/z,881.4492792,1.034583333,0,0,0,0,0,0,0,0,6345.018995,pos
0,0,0,0,0,0,4839.950389,5306.803085,0,14517.40756,29871.46338,39198.61536,0,1.03_760.0930m/z,760.0929905,1.034583333,0,0,0,0,0,0,0,0,7811.186648,pos
315983.0719,1908290.211,3135962.801,1662256.053,3482511.746,3040456.306,2666574.573,2094164.646,944881.1015,3906668.732,2569315.422,1845827.652,3826190.392,1.04_337.2342m/z,337.2342472,1.03895,0,0,0,0,0,0,0,0,2590258.303,pos
129943.1984,970231.0146,4774822.999,1159255.327,3031654.354,2977158.268,2324131.032,3189851.705,2942375.598,3664079.575,5380197.792,2874079.764,2701490.654,1.04_475.3288m/z,475.3287871,1.03895,0,0,0,0,0,0,0,0,2999110.674,pos
248556.043,215736.7738,412089.2471,239614.6451,403078.9094,315975.3692,377710.5673,243219.2145,86110.11375,449595.4315,306285.9317,239637.8363,505233.6744,1.04_297.2418m/z,297.241782,1.03895,0,0,0,0,0,0,0,0,316190.6428,pos
415172.0108,143465.0491,1301398.326,354656.6422,908117.1028,1011980.704,958091.9486,1144822.415,552360.6581,1332816.649,1310705.815,1095122.097,775580.0814,1.04_702.3626m/z,702.3625973,1.03895,0,0,0,0,0,0,0,0,907426.4574,pos
18936.98129,0,1157990.248,50211.61371,258254.7598,417664.6057,342302.0011,645717.0229,60047.01927,1007981.253,979000.8741,351118.0974,54328.63037,1.04_1036.0192m/z,1036.019235,1.03895,0,0,0,0,0,0,0,0,443718.0104,pos
25542.77337,11951.03918,96300.9046,36250.24253,109161.6488,124464.7092,126954.1022,139976.8075,73685.63292,147910.4784,162905.5674,145342.4962,83667.8403,1.04_392.3130m/z,392.3130043,1.03895,0,0,0,0,0,0,0,0,104880.9558,pos
0,0,92646.3255,9751.145626,67076.81946,104471.5553,116561.7123,137036.6269,0,80191.2933,61980.73563,95479.90218,37513.17458,1.04_618.3397m/z,618.3396526,1.03895,0,0,0,0,0,0,0,0,66892.4409,pos
0,0,27627.29436,0,21829.38101,40112.87063,22847.71506,42176.12632,0,29572.74716,12617.64269,25052.90785,26172.62719,1.04_556.3244m/z,556.3243695,1.03895,0,0,0,0,0,0,0,0,20667.44269,pos
7699.807066,0,6611.527723,1804.726532,1555.150513,13915.82468,9309.982024,2671.856628,0,13781.24115,6428.442446,5375.49231,0,1.04_315.2522m/z,315.252236,1.03895,0,0,0,0,0,0,0,0,5121.187001,pos
22056.9613,0,20138.08838,0,0,32964.47327,34113.93616,35451.30044,0,67086.66173,39094.17235,28644.77631,0,1.04_586.3155m/z,586.3155302,1.03895,0,0,0,0,0,0,0,0,21457.78405,pos
3774.273118,0,58387.93153,0,6232.706498,34681.41576,28363.46733,18948.52274,0,29359.98748,27008.32568,30934.47203,0,1.04_669.2940m/z,669.2940292,1.03895,0,0,0,0,0,0,0,0,19493.06909,pos
0,0,12994.16723,0,0,12291.84264,3791.33252,32717.97708,0,24660.41581,19584.12085,33883.06552,0,1.04_462.3641m/z,462.3640527,1.03895,0,0,0,0,0,0,0,0,11660.24347,pos
0,0,8767.888184,0,0,7746.388777,14951.12891,0,0,9798.574219,9605.590332,24078.26782,0,1.04_833.3744m/z,833.3744469,1.03895,0,0,0,0,0,0,0,0,6245.653187,pos
5565417.147,5939938.29,8967696.526,5409778.597,9354845.533,8163925.52,8764343.822,9953668.898,7245929.136,9904681.779,12069778.13,9103088.903,10139192.17,1.04_437.3730m/z,437.3729841,1.043333333,0,0,0,0,0,0,0,0,8751405.609,pos
1200776.281,0,1182200.435,97191.33643,324797.3637,966324.3444,934175.1347,601036.8585,2229789.022,593855.4612,977804.6496,808643.5789,232624.6031,1.04_778.5508m/z,778.5507935,1.043333333,0,0,0,0,0,0,0,0,745703.5656,pos
0,5919220.528,0,93445.56445,0,0,0,0,0,0,0,0,0,1.04_869.6386m/z,869.638638,1.043333333,0,0,0,0,0,0,0,0,501055.5077,pos
24702.47981,0,46941.1098,2793.615747,10251.2088,11283.22577,8492.692011,2320423.016,10120.82054,20635.19463,47548.06342,7519.112945,1448.685597,1.04_478.3212m/z,478.3212314,1.043333333,0,0,0,0,0,0,0,0,207288.0621,pos
74801.98374,0,3933.076673,3020.806565,0,20772.12671,11826.45886,4884.606507,15990.59473,9160.210773,18407.85955,8657.292969,119.0953527,1.04_420.3060m/z,420.3059515,1.043333333,0,0,0,0,0,0,0,0,8064.344057,pos
0,0,0,0,0,11874.24373,33651.93237,110947.383,46018.68724,99217.3769,374733.638,674591.5559,16892.92822,1.04_820.0596m/z,820.0596451,1.043333333,0,0,0,0,0,0,0,0,113993.9788,pos
15593.11001,0,4457.382347,7919.71879,3957.362716,8759.615579,7936.504861,11159.56393,0,15165.72701,12603.04734,9414.708038,3886.676611,1.04_265.2155m/z,265.2155404,1.043333333,0,0,0,0,0,0,0,0,7105.025602,pos
0,0,54060.18858,3537.344839,21387.51782,49395.96277,36079.94775,75770.8031,0,61123.04363,46043.828,48638.49126,14246.32666,1.04_483.2694m/z,483.2693918,1.043333333,0,0,0,0,0,0,0,0,34190.28787,pos
13035.99352,0,41874.04636,27098.16569,48848.41213,35388.32874,34784.58801,40195.39045,32636.6709,38689.76563,36663.13037,40569.76485,54451.85394,1.04_410.3257m/z,410.3256921,1.043333333,0,0,0,0,0,0,0,0,35933.34309,pos
5149.657977,0,83476.00512,16986.87472,30361.61694,16489.8722,52066.64989,32707.25227,3179.537964,36889.77465,10531.28992,43632.2179,7515.395752,1.04_425.2869m/z,425.2868656,1.043333333,0,0,0,0,0,0,0,0,27819.70728,pos
0,0,48151.43174,9010.826132,3226.742554,15544.93945,5.21153395,79438.72014,0,67827.15198,30678.86865,19245.36841,17823.53237,1.04_690.5378m/z,690.5378429,1.043333333,0,0,0,0,0,0,0,0,24246.06608,pos
0,0,27274.14471,3313.859319,3253.308373,1747.33667,3984.201978,8124.889749,0,14483.03068,9142.371242,5675.943401,2508.258861,1.04_339.1556m/z,339.1556369,1.043333333,0,0,0,0,0,0,0,0,6625.612082,pos
0,0,39615.19268,0,0,0,3269.055355,8787.6447,0,13770.16685,11901.35096,2761.287471,0,1.04_582.3754m/z,582.3754028,1.043333333,0,0,0,0,0,0,0,0,6675.391501,pos
0,0,0,0,0,0,0,0,0,0,18900.43848,55762.37995,0,1.04_1318.8934m/z,1318.893376,1.043333333,0,0,0,0,0,0,0,0,6221.901536,pos
0,0,9804.965514,0,0,0,0,0,0,39206.33252,11433.50473,0,0,1.04_1075.5171m/z,1075.517135,1.043333333,0,0,0,0,0,0,0,0,5037.066897,pos
3190001.384,5272215.531,13742920.03,6440886.314,14626349.26,14142548.48,13733218.93,17103449.15,8945009.897,15696633.26,19688187.1,15331884.56,15163538.5,1.05_459.3548m/z,459.3548339,1.047716667,0,0,0,0,0,0,0,0,13323903.42,pos
1644592.37,0,1750154.259,569760.2015,723639.9939,1507572.366,1549613.091,983945.475,3528971.968,1017044.202,1519928.082,1352195.558,621073.4015,1.05_734.5247m/z,734.524696,1.047716667,0,0,0,0,0,0,0,0,1260324.883,pos
52596.71102,235308.1779,1152622.981,487822.264,1479685.473,1511247.674,1453750.097,1471039.583,286946.7166,1059773.565,1213631.826,1162204.998,1272012.618,1.05_592.3238m/z,592.3238295,1.047716667,0,0,0,0,0,0,0,0,1065503.831,pos
