peak,cell,es,se,pv
122,ki67,-1.05562591290812,0.584037052894595,0.0706899722070279
223.6,both,1.05498553822358,0.583979539969508,0.0708331928755521
177.6,gfap,1.05439005079091,0.583926084667216,0.070966625935877
162.2,gfap,-1.05416888430165,0.583906237588104,0.0710162453256989
271.8,other,1.05395936988948,0.583887439363431,0.0710632814389229
116.5,ki67,-1.05378014340674,0.58387136114243,0.0711035417678698
86.3,both,-1.05375743759181,0.583869324390985,0.0711086438334549
498,ki67,-1.05298769225104,0.583800298645001,0.0712818172274835
198.8,both,-1.05259404616814,0.583765015370891,0.0713705350096484
129.8,other,-1.05240703059015,0.583748256671783,0.0714127208896276
161.6,ki67,1.05212363787392,0.583722866255628,0.0714766928361415
247.4,gfap,1.05186740659842,0.583699914289974,0.0715345810794211
465.3,ki67,1.05147964881174,0.583665189727498,0.0716222700939151
496.3,other,1.05117286129103,0.583637723839182,0.0716917216813604
98.7,gfap,-1.05103829518349,0.58362567860685,0.071722205708451
482.8,both,-1.05070139284958,0.583595527601399,0.0717985809793287
391.1,ki67,-1.05068695459823,0.583594235634249,0.0718018558629517
264.1,gfap,1.05053064529084,0.583580249679881,0.0718373191612173
145.8,gfap,-1.05028131663435,0.583557944325854,0.0718939215740442
427.4,other,1.04984700705623,0.583519100881247,0.0719926209862292
168.6,both,1.04981504416371,0.583516242741311,0.0719998899034667
235.3,ki67,-1.04966526146282,0.583502850060299,0.0720339625257096
430.5,gfap,1.04928216546053,0.583468603183448,0.0721211801157537
509.7,gfap,-1.04909369966826,0.583451759129549,0.0721641245687596
885.5,ki67,-1.0484108363405,0.583390749768019,0.0723199307590041
188.2,gfap,1.04839940016147,0.583389728304307,0.0723225428659212
338,both,1.04764997416686,0.583322811002747,0.0724939156849855
279.3,ki67,1.04721156348891,0.58328368332435,0.0725943494022996
201.4,gfap,1.04701269632254,0.583265939179342,0.0726399512781312
70.9,ki67,1.04670252214169,0.583238269191556,0.0727111318880544
178.4,gfap,1.04663043306967,0.583231839262888,0.0727276849409375
724.5,ki67,-1.04634104552346,0.583206031309854,0.0727941705087056
661.5,both,1.04561025379937,0.583140885052806,0.0729623276359773
69.3,other,1.04541182307848,0.58312320259424,0.0730080516481871
298.8,both,1.04486275162694,0.583074288713275,0.0731347170587795
806.5,both,1.0447276437067,0.583062255971682,0.0731659175738696
652.5,ki67,-1.04457465706433,0.583048632525867,0.0732012623068786
419.6,ki67,-1.04286015572775,0.582896071071655,0.0735984925765439
604.1,gfap,-1.04236041342937,0.582851642171583,0.0737146672477941
77.4,other,-1.04201577199609,0.582821012735203,0.0737948885799879
496.6,ki67,-1.04183571693897,0.582805014028532,0.0738368329620218
216.9,ki67,-1.04110886660506,0.582740453732412,0.0740063883843163
90.3,ki67,1.04059821736682,0.582695119521382,0.0741257336909161
707.8,gfap,1.04016894786033,0.582657024487056,0.0742262027493003
169.6,other,-1.04000966694218,0.5826428926479,0.0742635152165432
770.6,ki67,-1.03980096871474,0.582624379126604,0.0743124312814564
391.3,other,1.03933193942012,0.582582783171648,0.0744224785800177
72.1,ki67,1.03911077953511,0.582563175044874,0.0744744231957659
69.9,both,1.03889653458334,0.582544183348965,0.0745247769262417
132.2,ki67,-1.03881523320164,0.582536977269122,0.0745438936596619
234.1,gfap,-1.03859655712495,0.582517597454443,0.0745953352817391
443.9,ki67,1.03825225207483,0.582487090937508,0.0746763992070067
235.8,other,1.03800543860879,0.582465227724876,0.0747345616197483
321.7,gfap,-1.03720029895058,0.58239393733645,0.0749245983774903
329.1,both,-1.03717012504453,0.582391266520114,0.074931729334375
382.9,other,-1.03713795721177,0.582388419285219,0.0749393322316354
271.6,both,1.03679698523339,0.582358243792722,0.0750199668752713
143.4,gfap,1.03679064224638,0.582357682527381,0.075021467684233
125.8,ki67,-1.03554723869961,0.582247714637241,0.0753162262658783
226,ki67,1.03530324011191,0.582226148203575,0.0753741985140112
126.9,ki67,-1.03529150017815,0.582225110647776,0.0753769889155974
562.5,both,-1.03519850294657,0.582216892057701,0.0753990964335335
443.1,gfap,1.03507028330177,0.582205561722565,0.075429587320492
153.3,gfap,1.03505769304469,0.582204449228031,0.0754325819473045
276.7,gfap,-1.03493801319448,0.582193874701443,0.0754610538279513
917.5,both,1.03476818821361,0.582178871281427,0.0755014729723974
524.5,both,1.03476313969681,0.582178425295078,0.0755026748614035
139.9,both,1.03451751266635,0.582156728800684,0.0755611729384792
113.9,other,-1.03429759612918,0.582137307025684,0.0756135847875949
752.5,ki67,-1.03349688452412,0.582066622156649,0.075804710409912
91.1,both,-1.03340803584859,0.582058781657459,0.0758259466912754
444.8,both,-1.03334522483006,0.582053239208312,0.0758409629949142
221,gfap,1.03334343385246,0.582053081176476,0.0758413912078902
86,other,-1.03276992490417,0.582002487917574,0.0759786335295017
496.6,other,1.03258723748829,0.581986376750707,0.0760224011990328
58.9,gfap,1.03247492061788,0.581976472741697,0.076049321731012
56,both,1.03226720628099,0.581958159057306,0.0760991316014066
837.5,both,1.03116301942785,0.581860857691996,0.0763644415737293
886.6,both,1.03110234326814,0.581855513432803,0.0763790463199387
671.5,gfap,-1.03049449293907,0.581801989595153,0.0765255038324325
148.9,both,-1.03018509124794,0.581774755676108,0.0766001555657656
131.3,gfap,-1.02997151023877,0.581755960039516,0.0766517286580487
848.7,gfap,1.0295002477767,0.58171449946162,0.0767656415682361
159.8,ki67,-1.02936038038946,0.581702197336431,0.076799481355885
380.8,ki67,1.02915846194989,0.581684439960851,0.0768483591333735
191.2,ki67,-1.02857174209342,0.581632858569066,0.0769905539567032
155.5,ki67,1.02832002902734,0.581610736866233,0.0770516353294453
860.5,both,-1.02810377329837,0.581591734969625,0.0771041496349494
687.5,ki67,1.02809488748781,0.581590954265965,0.0771063081482353
200.4,both,1.02805185918918,0.581587173897974,0.0771167612674059
851.6,ki67,1.02698007286795,0.581493052333808,0.0773775754689052
80.5,both,-1.02695734659989,0.581491057468514,0.0773831149443578
105.4,ki67,1.02671090339347,0.581469427583803,0.077443209322007
80,other,1.02666992468189,0.581465831380067,0.0774532061841453
139.1,other,-1.02621286830644,0.581425729315617,0.0775647901175767
89.6,other,1.02609508885681,0.581415397808248,0.0775935692800814
271,gfap,-1.02598434726341,0.581405684569518,0.077620638090174
724,ki67,-1.02580879044955,0.58139028814887,0.077663568369312
728,both,1.02533271153921,0.581348546998789,0.0777801021919509
153.9,gfap,1.02500794964287,0.581320082262667,0.0778596929775564
277.1,gfap,-1.0250050997463,0.581319832508629,0.0778603917590979
122.2,both,-1.024739842099,0.581296588913209,0.0779254580236081
84.5,ki67,1.02473729196601,0.581296365478703,0.0779260838101228
107.2,ki67,-1.024334938191,0.581261118415655,0.0780248791990508
117.9,ki67,1.02414758029682,0.581244709452365,0.0780709246551211
115.4,ki67,-1.02353502207394,0.581191078801709,0.0782216499000016
804.5,ki67,1.0234949532669,0.581187571646276,0.0782315188799256
161,both,1.02296028613248,0.581140784244327,0.0783633219783273
116.6,other,-1.02184243484597,0.581043030670042,0.0786395755022562
135.6,gfap,1.02180186696472,0.581039484801002,0.0786496185118019
858.5,ki67,-1.02174664450534,0.581034658227971,0.0786632913904463
329.1,other,1.02157739888659,0.58101986713736,0.0787052101568702
559.7,gfap,1.02102776684158,0.580971846771596,0.0788414905459491
276.1,ki67,1.02048457426074,0.580924410504036,0.0789763961012696
96.6,other,-1.02037188088726,0.580914571822148,0.0790044119124461
459.2,gfap,-1.02029056801121,0.580907473382306,0.079024632370286
150.1,ki67,-1.02013349149286,0.580893762295139,0.0790637073519979
285,both,1.01953749345831,0.580841754349119,0.0792121383738775
128.7,gfap,-1.0195180978481,0.580840062282936,0.0792169732513556
701.8,ki67,1.01764084363149,0.580676420331623,0.0796862671865839
267.2,ki67,1.01759749882099,0.580672644943255,0.07969713426843
910.8,gfap,1.01750287670201,0.580664403709238,0.0797208621297466
162.2,both,1.01705952046327,0.580625797683163,0.0798321300737269
71.2,both,-1.01705475812213,0.580625383071318,0.0798333260712869
370.6,other,1.01660480040288,0.580586216945286,0.0799464041413399
236.9,other,-1.01652014333692,0.580578849696377,0.0799676962585899
600.5,other,1.01649230848917,0.580576427492962,0.0799746981909723
261.9,gfap,1.01618101797878,0.580549342655767,0.0800530440963437
176.3,both,1.01603481509422,0.580536624228245,0.0800898658893408
374.4,other,1.01581589093048,0.580517582558837,0.0801450330929278
131.6,ki67,1.01560864089716,0.580499559491993,0.0801972919575582
352.2,gfap,1.01555498160464,0.580494893631698,0.0802108276518152
119,other,1.01538067302231,0.580479738342499,0.0802548125007818
344.3,both,-1.01532177376379,0.580474617835103,0.080269680286939
126.6,both,-1.0151914720127,0.580463290725313,0.0803025813677082
888.7,gfap,-1.01495522625199,0.580442757063963,0.0803622660734747
797.5,ki67,-1.01495510274303,0.580442746330053,0.0803622972876366
159.2,ki67,1.01467885882806,0.580418741310629,0.0804321408216093
748.1,gfap,1.01465241942168,0.580416444072004,0.0804388286110786
507.6,ki67,-1.0143935972779,0.580393958493844,0.080504325153716
193.1,other,1.01433569327342,0.580388928658995,0.080518985090123
214,gfap,-1.01425622047602,0.58038202564615,0.0805391098900992
236.3,ki67,1.01424009530272,0.580380625068434,0.0805431938343126
985.9,gfap,1.01360178526896,0.580325198802706,0.0807050144529181
379,gfap,1.01323174626503,0.580293080824353,0.0807989666667448
556.5,ki67,-1.01314635914049,0.580285670959594,0.080820661121595
52.5,both,-1.01303742338515,0.580276218322112,0.0808483466908165
341.2,ki67,-1.01276351671019,0.580252454541575,0.080917998939853
473,ki67,-1.0126664933726,0.580244038233154,0.0809426849246507
326,both,1.01252390926755,0.580231670988739,0.0809789761389327
180.1,both,-1.01242075453958,0.580222724631347,0.081005241274491
305.3,both,1.01237859879283,0.580219068789142,0.0810159772614355
56.9,both,-1.01159545770375,0.580151176509436,0.0812156703206004
117.9,other,-1.01066670846948,0.580070718943085,0.0814531007963005
274.2,ki67,1.01051737997594,0.580057788468071,0.0814913376833544
167.7,gfap,-1.01030259299542,0.580039192734925,0.0815463658253244
54.6,both,-1.01028620139606,0.58003777372808,0.0815505667869463
206.4,other,1.01009018369936,0.580020806157339,0.0816008196649194
243,both,-1.00986464405485,0.580001286584379,0.0816586776020177
97.4,gfap,1.00983560020483,0.57999877322197,0.0816661310964219
601.5,other,1.00967192683652,0.579984610597112,0.0817081465632786
246.5,ki67,-1.00959703254093,0.579978130658469,0.0817273790379844
797.5,other,1.00948234134306,0.579968208238469,0.0817568395231721
69.8,ki67,1.00891863876501,0.579919453866746,0.0819017838771609
776,ki67,1.00853726012067,0.579886481728114,0.0819999863642791
92,gfap,1.00831658043735,0.579867407676018,0.0820568611901864
325.2,gfap,-1.00788496651,0.579830112154113,0.0821682079134408
711.6,ki67,-1.00778854599103,0.579821782364444,0.0821931019207971
153.5,ki67,1.00770127438701,0.579814243535456,0.0822156400442265
172.7,ki67,-1.00762670914626,0.579807802766506,0.0822349013821061
154.1,other,1.00747511528049,0.579794709696193,0.0822740736489377
231.9,other,-1.00739753952616,0.579788010172941,0.0822941263130602
339.2,ki67,-1.00639055520975,0.579701085747165,0.0825548460810101
321.7,both,1.00632465221451,0.579695399476534,0.0825719365333133
196,gfap,-1.00596023280629,0.579663962200096,0.0826665013417338
72.5,other,-1.00575520404854,0.579646279292399,0.0827197505074957
203,ki67,-1.00555078121658,0.579628651694894,0.0827728748337883
375.3,ki67,-1.0054689582685,0.579621596869289,0.0827941476556502
236.1,gfap,1.00514545282962,0.579593708809906,0.0828783055514652
226.9,both,-1.00435796846459,0.579525854962543,0.0830835053044114
846.7,other,-1.00395196210507,0.579490888967998,0.0831894898617369
209.8,ki67,1.00369648536724,0.579468893019835,0.0832562458928963
477.2,both,1.00368456136248,0.579467866507327,0.0832593628788524
62.4,ki67,-1.00346824301573,0.579449245917242,0.0833159287145738
273.9,ki67,1.00324211630764,0.579429784678873,0.0833750984821034
595.8,gfap,-1.00295086157836,0.579404723800074,0.0834513690079294
685.5,both,1.00258584014941,0.579373324444189,0.0835470505017827
150.9,ki67,1.00209959172432,0.579331512183843,0.0836746708901606
175.7,gfap,-1.00200465092172,0.579323350286253,0.0836996106175871
339.6,gfap,-1.00158683088516,0.579287438840092,0.0838094506479208
459.4,other,1.00155107588511,0.579284366306068,0.0838188565895259
134.6,gfap,1.00114006713019,0.579249053802642,0.083927051363091
164.3,gfap,-1.00074310249227,0.579214959640234,0.084031675252828
63.4,ki67,1.00065936212182,0.579207768889045,0.0840537616820971
473,other,1.00053050043836,0.579196704590326,0.0840877595935594
210.8,both,-1.00041218326737,0.579186546731338,0.0841189870365335
836.5,ki67,-1.00032839935209,0.579179354267423,0.0841411067900343
738.7,both,0.999492238364597,0.579107601805838,0.084362164560519
270.9,ki67,0.999416732019884,0.579101124988425,0.0843821535071433
55.8,ki67,0.999166627131902,0.579079674355583,0.0844483964448723
85.1,ki67,-0.999005258151653,0.579065836723032,0.0844911629725192
229.2,ki67,-0.998796593403371,0.579047946230773,0.0845464945045001
807.5,gfap,-0.998380310314254,0.579012264477394,0.0846569830176515
230.5,ki67,0.998117737736238,0.578989764558044,0.0847267447562813
152.4,gfap,0.998094705301113,0.578987791142718,0.0847328667473692
719.5,both,0.997491764361191,0.578936145068342,0.0848932772912862
183,other,0.997400196460928,0.578928303969296,0.0849176638712931
189.4,other,-0.996997815986204,0.578893854788564,0.0850249057099188
184.8,other,-0.996967767687459,0.578891282725576,0.0850329192988666
770.1,other,-0.996959661246318,0.578890588844793,0.0850350813307648
134.6,other,-0.996711255380894,0.57886932857196,0.0851013578518028
111.9,other,-0.996614407401354,0.578861040883434,0.0851272109031254
729.6,both,-0.996294114394924,0.578833636956111,0.0852127645636391
490.6,ki67,-0.996201531412998,0.578825717054546,0.0852375096737685
765.5,gfap,-0.996194260834305,0.578825095128081,0.085239453206229
883.5,ki67,-0.995930443261936,0.578802530749267,0.0853100039999281
139.8,other,-0.995846716698759,0.578795370662168,0.0853324059712161
56.5,gfap,0.99559734384603,0.578774047958865,0.0853991615535566
165.9,both,-0.994994405206878,0.578722512323996,0.0855607695108502
206.5,gfap,0.994817656653363,0.578707409949152,0.0856081991212632
153.6,other,0.994422351537677,0.578673641176529,0.0857143676861426
756.6,ki67,-0.994140132316576,0.578649539724823,0.085790240818878
433.8,ki67,0.993930444377096,0.578631636206525,0.085846655583608
92.1,gfap,0.993777056148419,0.578618541695786,0.0858879456881481
186.3,gfap,0.993412353949423,0.578587414570815,0.0859861944551096
304,ki67,-0.993095311740261,0.578560363122069,0.0860716905449788
482.9,other,-0.992798562686843,0.57853504985331,0.086151787313021
274.5,ki67,0.992703755688819,0.578526963993985,0.0861773919683894
88.8,both,-0.992553954153878,0.578514189127428,0.0862178637927825
174.9,ki67,-0.992131553219815,0.578478176227127,0.0863320808389663
54.5,gfap,0.991682772684536,0.578439928604958,0.0864535881932659
898.7,ki67,0.991663688617975,0.578438302480122,0.0864587587997526
124.4,gfap,-0.991550091073098,0.578428623555779,0.0864895428075407
263,other,0.99116068811017,0.578395452192203,0.0865951467569424
135.4,gfap,0.990545594450094,0.578343077997472,0.0867622059793311
822.5,other,-0.989612766608274,0.578263702270937,0.0870161450041421
55.4,other,0.988856231509343,0.578199374488043,0.0872226100368777
363.2,both,-0.988829493473273,0.578197101736048,0.0872299155691949
240.7,both,0.987778452934214,0.578107804162189,0.0875175472487058
887.5,other,0.987494625396447,0.578083703780392,0.0875953745301227
433.8,gfap,0.987431775953466,0.578078367905306,0.0876126171048052
66.8,gfap,0.987278852024549,0.578065385980259,0.0876545848025343
56.9,other,-0.987029409259569,0.578044214126244,0.0877230815298532
86.8,ki67,-0.986314374341238,0.577983549746456,0.0879197104724443
152.5,ki67,-0.985994172260548,0.577956395624875,0.0880078987641538
235.8,ki67,-0.985563369153191,0.577919874095152,0.0881266803523335
310.2,other,-0.985478789508153,0.577912705420615,0.08815001858134
310.2,ki67,0.98545633852254,0.577910802642087,0.0881562145090529
64.6,both,-0.984912085481132,0.577864687150012,0.0883065413661776
190.3,other,-0.984900264986269,0.577863685821084,0.0883098089684219
764.5,both,0.984765338368807,0.577852256746859,0.0883471155616378
109.3,other,0.984616568471609,0.577839656618896,0.0883882670518379
271.9,gfap,0.983960377891684,0.577784099726041,0.0885699936241639
401.9,gfap,-0.983938669160757,0.577782262280892,0.0885760117170107
128.5,both,0.983117269097113,0.577712763788162,0.0888040047131495
53.9,both,-0.982886492183322,0.577693246741219,0.0888681604645014
325.2,other,0.98227562569936,0.577641604054209,0.0890381924493303
732.5,ki67,-0.982011151287427,0.577619253900315,0.0891119031507876
